target_band_hz,cfg_id,order,bw_hz,roi_rms_mean,roi_rms_std,envelope_peak_mean,envelope_peak_std,envelope_median_mean,envelope_median_std,envelope_peak_prominence_ratio_mean,envelope_peak_prominence_ratio_std,envelope_peak_to_second_ratio_mean,envelope_peak_to_second_ratio_std,peak_count_over_35pct_mean,peak_count_over_35pct_std,false_peak_penalty_mean,false_peak_penalty_std,detectability_score_mean,detectability_score_std,peak_index_mean,peak_index_std,peak_time_us_mean,peak_time_us_std,target_energy_mean,target_energy_std,off_energy_mean,off_energy_std,main_off_ratio_mean,main_off_ratio_std,main_off_ratio_db_mean,main_off_ratio_db_std,main_peak_power_mean,main_peak_power_std,secondary_peak_power_mean,secondary_peak_power_std,main_secondary_peak_ratio_mean,main_secondary_peak_ratio_std,main_secondary_peak_ratio_db_mean,main_secondary_peak_ratio_db_std,dominant_freq_hz_mean,dominant_freq_hz_std,dominant_freq_error_hz_mean,dominant_freq_error_hz_std,energy_40k_mean,energy_40k_std,energy_50k_mean,energy_50k_std,energy_60k_mean,energy_60k_std,n_samples
40000.0,iir_o7_bw6500,7,6500.0,50.28018908802914,50.307643632449,106.78063581267413,102.8921351830732,63.70780732533501,68.46043191613262,1.7770465407940852,0.5227759083481465,1.0239491642924148,0.07717890481232426,36.55555555555556,30.857072244638886,35.55555555555556,30.857072244638886,-3.42274766903385,3.091971901564497,209.04444444444445,148.00048400276518,104.52222222222223,74.00024200138259,168585651.6527102,373560445.9676637,75454.00097420791,134860.57835179276,9114.842509853797,32930.862890087585,31.924812614312582,8.045518080697017,168585651.6527102,373560445.9676637,75378.93718891901,134709.73871979667,9861.479493177754,37728.256204551326,63.90646100289696,16.18971636843802,41269.84126984127,0.0,1269.8412698412722,0.0,168585651.6527102,373560445.9676637,75378.93718891901,134709.73871979667,75.06378528891258,183.25400538022362,180
40000.0,iir_o8_bw6500,8,6500.0,50.3179163631734,50.32952805527327,106.84439483425112,102.96535386512647,63.77239618193114,68.47582700173933,1.7759601786709296,0.525110560496284,1.0239510136633387,0.07724979164662078,37.022222222222226,31.037183602638002,36.022222222222226,31.037183602638002,-3.4696415309221997,3.110347879186969,209.0222222222222,147.92157651777308,104.5111111111111,73.96078825888654,168618243.61846972,373635661.6270725,64622.86750377811,122295.53004272564,8489.066565295787,25092.211733394,32.793056286148314,7.879688605169379,168618243.61846972,373635661.6270725,64547.38640432031,122136.81681274435,8885.622898433374,27331.694590765692,65.6343233290397,15.825644126016085,41269.84126984127,0.0,1269.8412698412722,0.0,168618243.61846972,373635661.6270725,64547.38640432031,122136.81681274435,75.48109945779584,184.55154122154738,180
40000.0,iir_o3_bw6500,3,6500.0,49.784159173188534,49.973766291355986,105.78030054502773,101.56721925039322,63.19742794973389,68.4383560675227,1.786740428705894,0.4896367315505543,1.0242841406337704,0.078535951475603,37.46666666666667,31.75401263518919,36.46666666666667,31.75401263518919,-3.5115757191997545,3.1802304042943024,213.72222222222223,144.88932611427856,106.86111111111111,72.44466305713928,167390069.82811594,370982084.23071307,363229.24889889196,504507.97262720874,667.3283141734053,1495.919128152191,23.07327837072145,7.712202171101854,167390069.82811594,370982084.23071307,362987.9767466495,504260.6809140423,680.8066257327554,1583.6028884700183,46.16492262540207,15.449053447522076,41269.84126984127,0.0,1269.8412698412722,0.0,167390069.82811594,370982084.23071307,362987.9767466495,504260.6809140423,241.2721522424564,435.5520084110547,180
40000.0,iir_o2_bw6500,2,6500.0,49.27135305795578,49.463024333837794,105.10972916940811,100.14962349686539,62.70963834547092,68.32042166065662,1.8088385741745552,0.4837556885369155,1.0242151196344056,0.0783524714850614,37.977777777777774,33.14079589533177,36.977777777777774,33.14079589533177,-3.5595310930373176,3.3188446084269114,204.05,135.76698222943295,102.025,67.88349111471648,164598724.09525058,365081581.6486011,814417.7086343464,1114918.0811065112,251.8832419208852,451.8939425695271,19.24985581647238,7.605344254449162,164598724.09525058,365081581.6486011,807252.295265099,1108162.2887048193,271.1364981622071,533.3428450543911,38.65234594278138,15.326810376633906,41269.84126984127,0.0,1269.8412698412722,0.0,164598724.09525058,365081581.6486011,807057.7698910327,1108303.2625360542,7359.938743313548,11423.440056628702,180
40000.0,iir_o2_bw6000,2,6000.0,48.52315638787385,48.97499010386625,102.44469852126323,98.8347154674323,62.349393307424016,67.39423191348699,1.7685606902816056,0.4848656784413503,1.0256262595365193,0.08291921199143686,39.361111111111114,33.69494497983769,38.361111111111114,33.69494497983769,-3.703110016070328,3.37174411197467,205.4111111111111,135.79469341080699,102.70555555555555,67.89734670540349,163430739.68970138,362562849.79764265,525398.2614360471,719038.8804972719,401.8979353857469,773.348751197,21.162899371141105,7.709643210795425,163430739.68970138,362562849.79764265,521468.818575284,715245.4628351452,427.7100860103575,896.1595612960613,42.4484149260703,15.50658160661199,41269.84126984127,0.0,1269.8412698412722,0.0,163430739.68970138,362562849.79764265,521347.34281001665,715333.7691554772,4050.918626030506,6325.8727753844105,180
40000.0,iir_o4_bw6000,4,6000.0,49.19500239955098,49.6675883305337,103.42556196780349,101.26793058798803,62.87273118084037,66.87501911264309,1.7412175931584728,0.4998620888086564,1.0255570017940774,0.08229088443508356,39.32222222222222,32.66225600140289,38.32222222222222,32.66225600140289,-3.7035439144265974,3.270301126068189,213.66666666666666,148.99720667772718,106.83333333333333,74.49860333886359,167699428.30886418,371575279.4710379,89543.41636299116,136169.87473840977,4159.539057134865,9360.081245007113,30.179548145881856,8.115821713435471,167699428.30886418,371575279.4710379,89475.87921952877,136070.91305517493,4302.814732284899,9915.62964804952,60.40042610683023,16.29468018486231,41269.84126984127,0.0,1269.8412698412722,0.0,167699428.30886418,371575279.4710379,89475.87921952877,136070.91305517493,67.53714346238864,161.76930546895184,180
40000.0,iir_o3_bw6000,3,6000.0,49.01741660017168,49.517243549214605,103.06422989100987,100.42310271420968,62.754929092593095,67.17860959106473,1.7487718626144622,0.49379627282366395,1.0254890101378369,0.0824158308917358,39.36666666666667,32.86979561371125,38.36666666666667,32.86979561371125,-3.706692386070695,3.2906588358582627,211.9611111111111,144.9124321938775,105.98055555555555,72.45621609693875,166722174.60750297,369507788.4631755,190758.6637252766,267509.0697501247,1242.6491672436189,2126.2383590219965,26.0674519511666,7.796588184680353,166722174.60750297,369507788.4631755,190624.26463153245,267362.97986870294,1252.029121583838,2166.539743970396,52.1499857405925,15.606663661546666,41269.84126984127,0.0,1269.8412698412722,0.0,166722174.60750297,369507788.4631755,190624.26463153245,267362.97986870294,134.3990937441246,267.59717211599957,180
40000.0,iir_o5_bw6000,5,6000.0,49.28663942398084,49.72032767750573,103.69064934693735,101.80084010355012,62.92691308780544,66.64179171086585,1.7372008404668922,0.4985735604908377,1.025639687198347,0.08251384661393621,40.13333333333333,33.480153380638214,39.13333333333333,33.480153380638214,-3.7852739840494576,3.3522754058541615,213.43333333333334,149.56215800176616,106.71666666666667,74.78107900088308,168055391.5192497,372322065.9688542,53228.74238398552,91895.14306079768,8113.203280379963,22285.629893521917,33.08416195632999,7.94082051852092,168055391.5192497,372322065.9688542,53163.12951151237,91775.5372113655,8453.242182151016,24342.606998226773,66.22185861328205,15.9502768686222,41269.84126984127,0.0,1269.8412698412722,0.0,168055391.5192497,372322065.9688542,53163.12951151237,91775.5372113655,65.61287247314576,157.5407794705789,180
40000.0,iir_o6_bw6000,6,6000.0,49.346975886121506,49.74479103322877,103.89126757073777,102.15095862469556,62.9481775612978,66.46267568927342,1.7354112426238903,0.497600150382422,1.0257453454278147,0.08285050177590461,40.483333333333334,33.77604106050132,39.483333333333334,33.77604106050132,-3.8205548392982096,3.3825220911171017,211.62222222222223,149.7413843430675,105.81111111111112,74.87069217153375,168208055.63932255,372638350.4457941,37515.31238773654,72560.20856270198,12074.506115739841,28964.89308020609,35.1152928127815,7.761895170618432,168208055.63932255,372638350.4457941,37450.37216372515,72430.10169229133,12589.728978857964,31334.86806569776,70.2970613602884,15.598823954584649,41269.84126984127,0.0,1269.8412698412722,0.0,168208055.63932255,372638350.4457941,37450.37216372515,72430.10169229133,64.9402240113893,156.08932616755246,180
40000.0,iir_o3_bw5500,3,5500.0,48.233073991389595,49.04749877976326,100.3728035146494,99.68116265799728,62.56630363904988,66.19074186838125,1.706144954892023,0.5001503566400215,1.026250784916437,0.08470012258084877,40.69444444444444,34.61602580751282,39.69444444444444,34.61602580751282,-3.845561481407247,3.462003256573349,214.04444444444445,144.0786106899593,107.02222222222223,72.03930534497965,165731495.67921767,367353920.1855,92127.80136394549,132881.2724042861,3198.7470931645485,5905.858201639906,29.600731059440342,8.101316888809544,165731495.67921767,367353920.1855,92041.56204513906,132776.41409441142,3257.1327037468204,6130.135654959614,59.230612510581096,16.236857074710013,41269.84126984127,0.0,1269.8412698412722,0.0,165731495.67921767,367353920.1855,92041.56204513906,132776.41409441142,86.23931880642593,191.51296508049583,180
40000.0,iir_o8_bw6000,8,6000.0,49.42778681390927,49.772435347957384,104.19711563865233,102.6035043049907,62.97734543932725,66.23451330175696,1.734152497868409,0.4955842464180861,1.0259281100831694,0.08346785070862088,40.80555555555556,34.20299199925069,39.80555555555556,34.20299199925069,-3.852982844144127,3.4251928840897956,211.10555555555555,149.22411989283168,105.55277777777778,74.61205994641584,168325517.28196183,372883687.6123691,24935.426691778946,55154.98524076906,21871.10337442048,63186.260473182985,37.480883243880854,7.755428163568166,168325517.28196183,372883687.6123691,24871.441947707222,55019.192902898576,23984.34276096914,75880.38279655081,75.05821185797488,15.625775082145084,41269.84126984127,0.0,1269.8412698412722,0.0,168325517.28196183,372883687.6123691,24871.441947707222,55019.192902898576,63.98474407172254,154.09159865016517,180
