file,object,distance_cm,trial,nominal_hz,peak_hz,offset_hz
50cm_10Grad.pickle,Dose,50,0,40000,40647.74829170393,647.7482917039306
50cm_10Grad.pickle,Dose,50,0,50000,49984.04009947623,-15.959900523768738
50cm_10Grad.pickle,Dose,50,0,60000,57822.90531258251,-2177.0946874174915
50cm_10Grad.pickle,Dose,50,1,40000,40597.380594503054,597.3805945030545
50cm_10Grad.pickle,Dose,50,1,50000,50316.07703845373,316.0770384537318
50cm_10Grad.pickle,Dose,50,1,60000,57826.89858815074,-2173.1014118492603
50cm_10Grad.pickle,Dose,50,2,40000,40521.95069355354,521.9506935535392
50cm_10Grad.pickle,Dose,50,2,50000,50484.00053320716,484.0005332071596
50cm_10Grad.pickle,Dose,50,2,60000,57971.00607660587,-2028.9939233941332
50cm_10Grad.pickle,Dose,50,3,40000,40518.69048791406,518.6904879140566
50cm_10Grad.pickle,Dose,50,3,50000,50473.39158856287,473.3915885628667
50cm_10Grad.pickle,Dose,50,3,60000,57948.907782557646,-2051.092217442354
50cm_10Grad.pickle,Dose,50,4,40000,40502.26080047917,502.2608004791691
50cm_10Grad.pickle,Dose,50,4,50000,50749.06607859981,749.0660785998116
50cm_10Grad.pickle,Dose,50,4,60000,58006.414791055504,-1993.5852089444961
50cm_10Grad.pickle,Dose,50,5,40000,40508.94409967026,508.9440996702615
50cm_10Grad.pickle,Dose,50,5,50000,51172.61585941125,1172.6158594112494
50cm_10Grad.pickle,Dose,50,5,60000,57793.04115322859,-2206.958846771413
50cm_10Grad.pickle,Dose,50,6,40000,40485.01613767357,485.0161376735705
50cm_10Grad.pickle,Dose,50,6,50000,51261.00713471081,1261.0071347108096
50cm_10Grad.pickle,Dose,50,6,60000,57722.37615281924,-2277.623847180759
50cm_10Grad.pickle,Dose,50,7,40000,40495.541720935704,495.5417209357038
50cm_10Grad.pickle,Dose,50,7,50000,51282.676349456626,1282.6763494566258
50cm_10Grad.pickle,Dose,50,7,60000,57799.999557657,-2200.000442343
50cm_10Grad.pickle,Dose,50,8,40000,40516.62748921525,516.6274892152505
50cm_10Grad.pickle,Dose,50,8,50000,51304.78200570251,1304.7820057025092
50cm_10Grad.pickle,Dose,50,8,60000,57866.96802692958,-2133.0319730704214
50cm_10Grad.pickle,Dose,50,9,40000,40504.053874116056,504.05387411605625
50cm_10Grad.pickle,Dose,50,9,50000,51212.04685673443,1212.0468567344287
50cm_10Grad.pickle,Dose,50,9,60000,57871.908137346094,-2128.091862653906
50cm_10Grad.pickle,Dose,50,10,40000,40459.55321876145,459.5532187614517
50cm_10Grad.pickle,Dose,50,10,50000,51039.50166082901,1039.5016608290098
50cm_10Grad.pickle,Dose,50,10,60000,57991.176724749406,-2008.8232752505937
50cm_10Grad.pickle,Dose,50,11,40000,40477.74524105353,477.7452410535334
50cm_10Grad.pickle,Dose,50,11,50000,50968.29025926487,968.2902592648679
50cm_10Grad.pickle,Dose,50,11,60000,57894.27052139534,-2105.7294786046623
50cm_10Grad.pickle,Dose,50,12,40000,40490.24369250181,490.2436925018119
50cm_10Grad.pickle,Dose,50,12,50000,50826.49757859678,826.4975785967836
50cm_10Grad.pickle,Dose,50,12,60000,57982.954738176304,-2017.045261823696
50cm_10Grad.pickle,Dose,50,13,40000,40434.99110000185,434.99110000184737
50cm_10Grad.pickle,Dose,50,13,50000,50970.34318107852,970.3431810785187
50cm_10Grad.pickle,Dose,50,13,60000,57868.16452360709,-2131.835476392909
50cm_10Grad.pickle,Dose,50,14,40000,40427.50422250764,427.5042225076395
50cm_10Grad.pickle,Dose,50,14,50000,51015.819977487045,1015.8199774870445
50cm_10Grad.pickle,Dose,50,14,60000,57957.60629946989,-2042.3937005301123
50cm_10Grad.pickle,Dose,50,15,40000,40442.334326849246,442.3343268492463
50cm_10Grad.pickle,Dose,50,15,50000,50925.536408738015,925.5364087380149
50cm_10Grad.pickle,Dose,50,15,60000,57975.46220455183,-2024.5377954481664
50cm_10Grad.pickle,Dose,50,16,40000,40477.888758504836,477.888758504836
50cm_10Grad.pickle,Dose,50,16,50000,50814.59082364058,814.5908236405812
50cm_10Grad.pickle,Dose,50,16,60000,57931.96023660273,-2068.039763397268
50cm_10Grad.pickle,Dose,50,17,40000,40496.82209983463,496.8220998346296
50cm_10Grad.pickle,Dose,50,17,50000,50896.775549404476,896.7755494044759
50cm_10Grad.pickle,Dose,50,17,60000,57980.28500091861,-2019.7149990813923
50cm_10Grad.pickle,Dose,50,18,40000,40496.62243657859,496.62243657858926
50cm_10Grad.pickle,Dose,50,18,50000,50761.08856007977,761.0885600797701
50cm_10Grad.pickle,Dose,50,18,60000,58083.27737285927,-1916.7226271407271
50cm_10Grad.pickle,Dose,50,19,40000,40511.40887040172,511.40887040171947
50cm_10Grad.pickle,Dose,50,19,50000,50568.128691443686,568.128691443686
50cm_10Grad.pickle,Dose,50,19,60000,58036.971418223635,-1963.0285817763652
50cm_5Grad.pickle,Dose,50,0,40000,40978.38823618125,978.3882361812502
50cm_5Grad.pickle,Dose,50,0,50000,49850.48265972691,-149.51734027308703
50cm_5Grad.pickle,Dose,50,0,60000,56979.15328228567,-3020.846717714332
50cm_5Grad.pickle,Dose,50,1,40000,41009.73062841622,1009.7306284162187
50cm_5Grad.pickle,Dose,50,1,50000,49794.48859367259,-205.51140632740862
50cm_5Grad.pickle,Dose,50,1,60000,56838.75337123615,-3161.2466287638526
50cm_5Grad.pickle,Dose,50,2,40000,41415.18912125167,1415.1891212516712
50cm_5Grad.pickle,Dose,50,2,50000,49787.04518743532,-212.95481256468338
50cm_5Grad.pickle,Dose,50,2,60000,57275.176811086385,-2724.823188913615
50cm_5Grad.pickle,Dose,50,3,40000,41352.07036979326,1352.0703697932622
50cm_5Grad.pickle,Dose,50,3,50000,49804.609883331235,-195.39011666876468
50cm_5Grad.pickle,Dose,50,3,60000,57246.6996212599,-2753.300378740103
50cm_5Grad.pickle,Dose,50,4,40000,41602.84452898456,1602.8445289845622
50cm_5Grad.pickle,Dose,50,4,50000,49769.60807381109,-230.39192618890957
50cm_5Grad.pickle,Dose,50,4,60000,57355.260685890724,-2644.739314109276
50cm_5Grad.pickle,Dose,50,5,40000,41467.83699318272,1467.8369931827183
50cm_5Grad.pickle,Dose,50,5,50000,49721.729187812714,-278.2708121872856
50cm_5Grad.pickle,Dose,50,5,60000,57286.437280527796,-2713.5627194722038
50cm_5Grad.pickle,Dose,50,6,40000,41516.05684121687,1516.0568412168723
50cm_5Grad.pickle,Dose,50,6,50000,49772.188221304765,-227.81177869523526
50cm_5Grad.pickle,Dose,50,6,60000,57357.36654414913,-2642.633455850868
50cm_5Grad.pickle,Dose,50,7,40000,41486.90066572803,1486.9006657280333
50cm_5Grad.pickle,Dose,50,7,50000,49776.85964686722,-223.14035313278146
50cm_5Grad.pickle,Dose,50,7,60000,57369.42913322093,-2630.5708667790677
50cm_5Grad.pickle,Dose,50,8,40000,41472.80629869843,1472.8062986984296
50cm_5Grad.pickle,Dose,50,8,50000,49739.6714261867,-260.32857381329814
50cm_5Grad.pickle,Dose,50,8,60000,57332.836551506356,-2667.163448493644
50cm_5Grad.pickle,Dose,50,9,40000,41517.22119574239,1517.2211957423933
50cm_5Grad.pickle,Dose,50,9,50000,49772.83403251944,-227.16596748056327
50cm_5Grad.pickle,Dose,50,9,60000,57240.723724169846,-2759.276275830154
50cm_5Grad.pickle,Dose,50,10,40000,41457.13329243259,1457.1332924325907
50cm_5Grad.pickle,Dose,50,10,50000,49771.62737438583,-228.3726256141672
50cm_5Grad.pickle,Dose,50,10,60000,57297.74080766822,-2702.2591923317814
50cm_5Grad.pickle,Dose,50,11,40000,41439.937491972094,1439.937491972094
50cm_5Grad.pickle,Dose,50,11,50000,49785.10812223161,-214.89187776838662
50cm_5Grad.pickle,Dose,50,11,60000,57312.92004923157,-2687.079950768428
50cm_5Grad.pickle,Dose,50,12,40000,41464.67199189147,1464.6719918914678
50cm_5Grad.pickle,Dose,50,12,50000,49778.31055774285,-221.6894422571495
50cm_5Grad.pickle,Dose,50,12,60000,57302.047804174,-2697.952195826001
50cm_5Grad.pickle,Dose,50,13,40000,41482.14155323033,1482.141553230329
50cm_5Grad.pickle,Dose,50,13,50000,49771.486769135205,-228.51323086479533
50cm_5Grad.pickle,Dose,50,13,60000,57307.31784801907,-2692.682151980931
50cm_5Grad.pickle,Dose,50,14,40000,41585.20831387445,1585.2083138744492
50cm_5Grad.pickle,Dose,50,14,50000,49756.71442303592,-243.28557696408097
50cm_5Grad.pickle,Dose,50,14,60000,57282.693386363215,-2717.306613636785
50cm_5Grad.pickle,Dose,50,15,40000,41543.88031697731,1543.8803169773091
50cm_5Grad.pickle,Dose,50,15,50000,49783.869957384064,-216.13004261593596
50cm_5Grad.pickle,Dose,50,15,60000,57305.42196130483,-2694.5780386951665
50cm_5Grad.pickle,Dose,50,16,40000,41476.34863910956,1476.3486391095576
50cm_5Grad.pickle,Dose,50,16,50000,49771.16007326405,-228.83992673594912
50cm_5Grad.pickle,Dose,50,16,60000,57364.24084737542,-2635.7591526245815
50cm_5Grad.pickle,Dose,50,17,40000,41556.02378880416,1556.0237888041593
50cm_5Grad.pickle,Dose,50,17,50000,49782.48964490247,-217.51035509753274
50cm_5Grad.pickle,Dose,50,17,60000,57253.203733244074,-2746.796266755926
50cm_5Grad.pickle,Dose,50,18,40000,41513.90961375456,1513.9096137545566
50cm_5Grad.pickle,Dose,50,18,50000,49793.274574124654,-206.72542587534554
50cm_5Grad.pickle,Dose,50,18,60000,57404.75609075282,-2595.243909247183
50cm_5Grad.pickle,Dose,50,19,40000,41451.56552339245,1451.565523392448
50cm_5Grad.pickle,Dose,50,19,50000,49781.63607983555,-218.36392016444734
50cm_5Grad.pickle,Dose,50,19,60000,57303.12811935806,-2696.871880641942
75cm_-10Grad.pickle,Dose,75,0,40000,42069.615060335695,2069.6150603356946
75cm_-10Grad.pickle,Dose,75,0,50000,49019.92745164105,-980.0725483589486
75cm_-10Grad.pickle,Dose,75,0,60000,55388.439384493795,-4611.560615506205
75cm_-10Grad.pickle,Dose,75,1,40000,42116.58010085349,2116.580100853491
75cm_-10Grad.pickle,Dose,75,1,50000,49033.92604032808,-966.0739596719213
75cm_-10Grad.pickle,Dose,75,1,60000,55434.604974873044,-4565.395025126956
75cm_-10Grad.pickle,Dose,75,2,40000,42195.6345469576,2195.634546957597
75cm_-10Grad.pickle,Dose,75,2,50000,48966.214847734234,-1033.7851522657656
75cm_-10Grad.pickle,Dose,75,2,60000,55391.42085901701,-4608.579140982991
75cm_-10Grad.pickle,Dose,75,3,40000,42149.578255676795,2149.5782556767954
75cm_-10Grad.pickle,Dose,75,3,50000,49003.901572323935,-996.0984276760646
75cm_-10Grad.pickle,Dose,75,3,60000,55259.66088782129,-4740.339112178714
75cm_-10Grad.pickle,Dose,75,4,40000,42131.479016774785,2131.479016774785
75cm_-10Grad.pickle,Dose,75,4,50000,48973.799552912526,-1026.2004470874745
75cm_-10Grad.pickle,Dose,75,4,60000,55519.16878818512,-4480.831211814882
75cm_-10Grad.pickle,Dose,75,5,40000,42084.45454984272,2084.454549842718
75cm_-10Grad.pickle,Dose,75,5,50000,48976.57405101471,-1023.425948985292
75cm_-10Grad.pickle,Dose,75,5,60000,55477.36889725668,-4522.6311027433185
75cm_-10Grad.pickle,Dose,75,6,40000,42162.969400754155,2162.969400754155
75cm_-10Grad.pickle,Dose,75,6,50000,49240.666303832135,-759.3336961678651
75cm_-10Grad.pickle,Dose,75,6,60000,55689.3464232572,-4310.6535767427995
75cm_-10Grad.pickle,Dose,75,7,40000,42222.08849448708,2222.0884944870777
75cm_-10Grad.pickle,Dose,75,7,50000,49266.11490487218,-733.8850951278218
75cm_-10Grad.pickle,Dose,75,7,60000,55766.336279882715,-4233.663720117285
75cm_-10Grad.pickle,Dose,75,8,40000,42151.33664454769,2151.336644547693
75cm_-10Grad.pickle,Dose,75,8,50000,49202.990858793186,-797.0091412068141
75cm_-10Grad.pickle,Dose,75,8,60000,55535.15327887352,-4464.84672112648
75cm_-10Grad.pickle,Dose,75,9,40000,42192.62055176265,2192.6205517626513
75cm_-10Grad.pickle,Dose,75,9,50000,49239.260504791106,-760.7394952088944
75cm_-10Grad.pickle,Dose,75,9,60000,55714.890341550556,-4285.109658449444
75cm_-10Grad.pickle,Dose,75,10,40000,42132.62674341572,2132.62674341572
75cm_-10Grad.pickle,Dose,75,10,50000,49171.98111914053,-828.0188808594685
75cm_-10Grad.pickle,Dose,75,10,60000,55737.45347938069,-4262.546520619311
75cm_-10Grad.pickle,Dose,75,11,40000,42229.66121581689,2229.6612158168864
75cm_-10Grad.pickle,Dose,75,11,50000,49055.64777358957,-944.3522264104322
75cm_-10Grad.pickle,Dose,75,11,60000,55423.916373717744,-4576.083626282256
75cm_-10Grad.pickle,Dose,75,12,40000,42145.10194215742,2145.1019421574165
75cm_-10Grad.pickle,Dose,75,12,50000,48989.852076847164,-1010.1479231528356
75cm_-10Grad.pickle,Dose,75,12,60000,55373.48420057891,-4626.5157994210895
75cm_-10Grad.pickle,Dose,75,13,40000,42129.05484198305,2129.054841983052
75cm_-10Grad.pickle,Dose,75,13,50000,49026.413242152455,-973.5867578475445
75cm_-10Grad.pickle,Dose,75,13,60000,55406.80548101353,-4593.194518986471
75cm_-10Grad.pickle,Dose,75,14,40000,42145.98392069037,2145.9839206903707
75cm_-10Grad.pickle,Dose,75,14,50000,49056.35698591245,-943.6430140875527
75cm_-10Grad.pickle,Dose,75,14,60000,55375.43599709494,-4624.564002905063
75cm_-10Grad.pickle,Dose,75,15,40000,42208.79249274118,2208.7924927411805
75cm_-10Grad.pickle,Dose,75,15,50000,49105.85828074846,-894.1417192515364
75cm_-10Grad.pickle,Dose,75,15,60000,55397.49459219227,-4602.50540780773
75cm_-10Grad.pickle,Dose,75,16,40000,42190.93022348629,2190.9302234862917
75cm_-10Grad.pickle,Dose,75,16,50000,49073.03317392148,-926.9668260785184
75cm_-10Grad.pickle,Dose,75,16,60000,55604.38739768072,-4395.612602319277
75cm_-10Grad.pickle,Dose,75,17,40000,42241.08053281274,2241.080532812739
75cm_-10Grad.pickle,Dose,75,17,50000,49078.57880383026,-921.4211961697365
75cm_-10Grad.pickle,Dose,75,17,60000,55501.15658465405,-4498.843415345953
75cm_-10Grad.pickle,Dose,75,18,40000,42233.262879939146,2233.262879939146
75cm_-10Grad.pickle,Dose,75,18,50000,49051.314615168114,-948.685384831886
75cm_-10Grad.pickle,Dose,75,18,60000,55462.07210448141,-4537.927895518587
75cm_-10Grad.pickle,Dose,75,19,40000,42187.6904060577,2187.6904060577
75cm_-10Grad.pickle,Dose,75,19,50000,49054.657857886,-945.342142114001
75cm_-10Grad.pickle,Dose,75,19,60000,55453.30277009247,-4546.697229907528
75cm_-5Grad.pickle,Dose,75,0,40000,41837.25175509094,1837.2517550909397
75cm_-5Grad.pickle,Dose,75,0,50000,48849.21355747812,-1150.7864425218795
75cm_-5Grad.pickle,Dose,75,0,60000,55286.4247747995,-4713.575225200497
75cm_-5Grad.pickle,Dose,75,1,40000,41853.76341888762,1853.7634188876182
75cm_-5Grad.pickle,Dose,75,1,50000,48814.24418715266,-1185.7558128473393
75cm_-5Grad.pickle,Dose,75,1,60000,55206.97604340313,-4793.023956596873
75cm_-5Grad.pickle,Dose,75,2,40000,41903.177687850926,1903.1776878509263
75cm_-5Grad.pickle,Dose,75,2,50000,48945.90774485952,-1054.0922551404801
75cm_-5Grad.pickle,Dose,75,2,60000,55177.55484581428,-4822.44515418572
75cm_-5Grad.pickle,Dose,75,3,40000,41811.03073312191,1811.0307331219083
75cm_-5Grad.pickle,Dose,75,3,50000,48779.70629923847,-1220.2937007615328
75cm_-5Grad.pickle,Dose,75,3,60000,55183.901735535495,-4816.098264464505
75cm_-5Grad.pickle,Dose,75,4,40000,41942.40213873785,1942.4021387378525
75cm_-5Grad.pickle,Dose,75,4,50000,48874.51281349926,-1125.4871865007372
75cm_-5Grad.pickle,Dose,75,4,60000,55166.32477051941,-4833.675229480592
75cm_-5Grad.pickle,Dose,75,5,40000,41860.931744231624,1860.9317442316242
75cm_-5Grad.pickle,Dose,75,5,50000,48854.99906917662,-1145.0009308233784
75cm_-5Grad.pickle,Dose,75,5,60000,55220.104345836946,-4779.895654163054
75cm_-5Grad.pickle,Dose,75,6,40000,41825.003345738354,1825.0033457383543
75cm_-5Grad.pickle,Dose,75,6,50000,48766.43122342018,-1233.5687765798211
75cm_-5Grad.pickle,Dose,75,6,60000,55319.7941057614,-4680.205894238599
75cm_-5Grad.pickle,Dose,75,7,40000,41815.710536228165,1815.7105362281654
75cm_-5Grad.pickle,Dose,75,7,50000,48845.64876690339,-1154.3512330966114
75cm_-5Grad.pickle,Dose,75,7,60000,55262.16171088768,-4737.838289112318
75cm_-5Grad.pickle,Dose,75,8,40000,41955.41661800734,1955.416618007337
75cm_-5Grad.pickle,Dose,75,8,50000,48862.511443419404,-1137.4885565805962
75cm_-5Grad.pickle,Dose,75,8,60000,55165.988941519514,-4834.011058480486
75cm_-5Grad.pickle,Dose,75,9,40000,41889.888891205585,1889.8888912055845
75cm_-5Grad.pickle,Dose,75,9,50000,48928.31253563849,-1071.6874643615083
75cm_-5Grad.pickle,Dose,75,9,60000,55439.47512297156,-4560.524877028438
75cm_-5Grad.pickle,Dose,75,10,40000,41835.6786594915,1835.678659491503
75cm_-5Grad.pickle,Dose,75,10,50000,48916.5162131235,-1083.4837868765026
75cm_-5Grad.pickle,Dose,75,10,60000,55250.49120842341,-4749.508791576591
75cm_-5Grad.pickle,Dose,75,11,40000,41916.96436509093,1916.9643650909275
75cm_-5Grad.pickle,Dose,75,11,50000,49017.09060954893,-982.9093904510664
75cm_-5Grad.pickle,Dose,75,11,60000,55224.161296620674,-4775.838703379326
75cm_-5Grad.pickle,Dose,75,12,40000,41901.25047749608,1901.2504774960835
75cm_-5Grad.pickle,Dose,75,12,50000,48836.42101434522,-1163.578985654778
75cm_-5Grad.pickle,Dose,75,12,60000,55439.51057629313,-4560.489423706873
75cm_-5Grad.pickle,Dose,75,13,40000,41918.27316382117,1918.2731638211699
75cm_-5Grad.pickle,Dose,75,13,50000,48898.87121276306,-1101.128787236943
75cm_-5Grad.pickle,Dose,75,13,60000,55379.3210805499,-4620.678919450103
75cm_-5Grad.pickle,Dose,75,14,40000,42061.44943555218,2061.449435552182
75cm_-5Grad.pickle,Dose,75,14,50000,48992.957775113566,-1007.0422248864343
75cm_-5Grad.pickle,Dose,75,14,60000,55522.221164098206,-4477.778835901794
75cm_-5Grad.pickle,Dose,75,15,40000,41929.300902147355,1929.3009021473554
75cm_-5Grad.pickle,Dose,75,15,50000,49009.21198034562,-990.7880196543774
75cm_-5Grad.pickle,Dose,75,15,60000,55674.93710361673,-4325.062896383271
75cm_-5Grad.pickle,Dose,75,16,40000,41907.703419846635,1907.7034198466354
75cm_-5Grad.pickle,Dose,75,16,50000,49038.46066434335,-961.5393356566492
75cm_-5Grad.pickle,Dose,75,16,60000,55649.76834934704,-4350.2316506529605
75cm_-5Grad.pickle,Dose,75,17,40000,41991.84554797588,1991.8455479758777
75cm_-5Grad.pickle,Dose,75,17,50000,48990.745699310115,-1009.254300689885
75cm_-5Grad.pickle,Dose,75,17,60000,55505.88811050826,-4494.111889491738
75cm_-5Grad.pickle,Dose,75,18,40000,41994.49198863231,1994.4919886323114
75cm_-5Grad.pickle,Dose,75,18,50000,49057.22395609437,-942.7760439056292
75cm_-5Grad.pickle,Dose,75,18,60000,55521.99756366871,-4478.002436331291
75cm_-5Grad.pickle,Dose,75,19,40000,41983.59382399901,1983.5938239990064
75cm_-5Grad.pickle,Dose,75,19,50000,48981.427069009726,-1018.5729309902745
75cm_-5Grad.pickle,Dose,75,19,60000,55579.00072724757,-4420.9992727524295
75cm_0Grad.pickle,Dose,75,0,40000,41233.33715130649,1233.3371513064922
75cm_0Grad.pickle,Dose,75,0,50000,48194.54942994943,-1805.4505700505688
75cm_0Grad.pickle,Dose,75,0,60000,56490.151264993474,-3509.848735006526
75cm_0Grad.pickle,Dose,75,1,40000,41228.53985848979,1228.539858489792
75cm_0Grad.pickle,Dose,75,1,50000,48173.32526672988,-1826.6747332701198
75cm_0Grad.pickle,Dose,75,1,60000,56431.85466320537,-3568.1453367946306
75cm_0Grad.pickle,Dose,75,2,40000,41212.24177100165,1212.2417710016525
75cm_0Grad.pickle,Dose,75,2,50000,48279.075939728435,-1720.9240602715654
75cm_0Grad.pickle,Dose,75,2,60000,56718.77342844112,-3281.22657155888
75cm_0Grad.pickle,Dose,75,3,40000,41225.62752395631,1225.627523956311
75cm_0Grad.pickle,Dose,75,3,50000,48227.178843178204,-1772.8211568217957
75cm_0Grad.pickle,Dose,75,3,60000,56609.10359657078,-3390.896403429222
75cm_0Grad.pickle,Dose,75,4,40000,41230.34738468856,1230.3473846885609
75cm_0Grad.pickle,Dose,75,4,50000,48275.06187765868,-1724.938122341322
75cm_0Grad.pickle,Dose,75,4,60000,56463.65825598376,-3536.3417440162375
75cm_0Grad.pickle,Dose,75,5,40000,41173.8864407169,1173.8864407169021
75cm_0Grad.pickle,Dose,75,5,50000,48256.954574856136,-1743.0454251438641
75cm_0Grad.pickle,Dose,75,5,60000,56919.10176995798,-3080.8982300420175
75cm_0Grad.pickle,Dose,75,6,40000,41197.00153794493,1197.0015379449324
75cm_0Grad.pickle,Dose,75,6,50000,48210.296746325585,-1789.7032536744155
75cm_0Grad.pickle,Dose,75,6,60000,56784.75316990453,-3215.2468300954715
75cm_0Grad.pickle,Dose,75,7,40000,41221.938609584075,1221.9386095840746
75cm_0Grad.pickle,Dose,75,7,50000,48239.65138024556,-1760.3486197544407
75cm_0Grad.pickle,Dose,75,7,60000,56638.229646522894,-3361.7703534771063
75cm_0Grad.pickle,Dose,75,8,40000,41227.370393526304,1227.3703935263038
75cm_0Grad.pickle,Dose,75,8,50000,48270.18768469867,-1729.8123153013294
75cm_0Grad.pickle,Dose,75,8,60000,56631.91113349988,-3368.0888665001185
75cm_0Grad.pickle,Dose,75,9,40000,41226.58069698734,1226.5806969873374
75cm_0Grad.pickle,Dose,75,9,50000,48267.2585639074,-1732.7414360925977
75cm_0Grad.pickle,Dose,75,9,60000,56767.48332630159,-3232.51667369841
75cm_0Grad.pickle,Dose,75,10,40000,41198.29907558465,1198.2990755846477
75cm_0Grad.pickle,Dose,75,10,50000,48358.81234956343,-1641.1876504365719
75cm_0Grad.pickle,Dose,75,10,60000,56951.409861078144,-3048.590138921856
75cm_0Grad.pickle,Dose,75,11,40000,41243.34605502106,1243.3460550210584
75cm_0Grad.pickle,Dose,75,11,50000,48290.49554749726,-1709.5044525027406
75cm_0Grad.pickle,Dose,75,11,60000,56658.17155658015,-3341.8284434198504
75cm_0Grad.pickle,Dose,75,12,40000,41235.3160442672,1235.3160442672015
75cm_0Grad.pickle,Dose,75,12,50000,48288.16158846234,-1711.8384115376612
75cm_0Grad.pickle,Dose,75,12,60000,56539.37558305384,-3460.624416946157
75cm_0Grad.pickle,Dose,75,13,40000,41217.55122613572,1217.5512261357217
75cm_0Grad.pickle,Dose,75,13,50000,48410.55039457191,-1589.4496054280899
75cm_0Grad.pickle,Dose,75,13,60000,56823.19923619364,-3176.8007638063573
75cm_0Grad.pickle,Dose,75,14,40000,41178.44677583235,1178.4467758323517
75cm_0Grad.pickle,Dose,75,14,50000,48367.09982574998,-1632.9001742500186
75cm_0Grad.pickle,Dose,75,14,60000,56817.040173567584,-3182.959826432416
75cm_0Grad.pickle,Dose,75,15,40000,41151.638053591334,1151.638053591334
75cm_0Grad.pickle,Dose,75,15,50000,48430.411445092075,-1569.5885549079248
75cm_0Grad.pickle,Dose,75,15,60000,56849.36592783872,-3150.6340721612796
75cm_0Grad.pickle,Dose,75,16,40000,41133.95285333083,1133.952853330833
75cm_0Grad.pickle,Dose,75,16,50000,48386.31010298466,-1613.6898970153416
75cm_0Grad.pickle,Dose,75,16,60000,56868.80966382449,-3131.1903361755103
75cm_0Grad.pickle,Dose,75,17,40000,41190.90784575623,1190.9078457562282
75cm_0Grad.pickle,Dose,75,17,50000,48430.36844315228,-1569.631556847722
75cm_0Grad.pickle,Dose,75,17,60000,56779.01180090419,-3220.9881990958093
75cm_0Grad.pickle,Dose,75,18,40000,41161.35941973871,1161.3594197387065
75cm_0Grad.pickle,Dose,75,18,50000,48431.9252232585,-1568.0747767415014
75cm_0Grad.pickle,Dose,75,18,60000,57002.15545488956,-2997.8445451104417
75cm_0Grad.pickle,Dose,75,19,40000,41183.840754974,1183.8407549740004
75cm_0Grad.pickle,Dose,75,19,50000,48389.86001342481,-1610.1399865751882
75cm_0Grad.pickle,Dose,75,19,60000,57001.69510490333,-2998.3048950966695
75cm_10Grad.pickle,Dose,75,0,40000,41020.35179967721,1020.3517996772134
75cm_10Grad.pickle,Dose,75,0,50000,49637.74752095877,-362.25247904122807
75cm_10Grad.pickle,Dose,75,0,60000,57459.508224983154,-2540.491775016846
75cm_10Grad.pickle,Dose,75,1,40000,41161.48030293747,1161.480302937467
75cm_10Grad.pickle,Dose,75,1,50000,49847.75414756352,-152.24585243647743
75cm_10Grad.pickle,Dose,75,1,60000,57782.30440122313,-2217.695598776867
75cm_10Grad.pickle,Dose,75,2,40000,41056.01547964384,1056.0154796438364
75cm_10Grad.pickle,Dose,75,2,50000,49791.06917422496,-208.9308257750381
75cm_10Grad.pickle,Dose,75,2,60000,57623.67058082025,-2376.3294191797468
75cm_10Grad.pickle,Dose,75,3,40000,41051.856082729704,1051.8560827297042
75cm_10Grad.pickle,Dose,75,3,50000,49902.14105059261,-97.85894940738945
75cm_10Grad.pickle,Dose,75,3,60000,57484.182511477775,-2515.817488522225
75cm_10Grad.pickle,Dose,75,4,40000,41097.41420847525,1097.414208475253
75cm_10Grad.pickle,Dose,75,4,50000,49807.486577093965,-192.51342290603498
75cm_10Grad.pickle,Dose,75,4,60000,57591.33429199098,-2408.6657080090226
75cm_10Grad.pickle,Dose,75,5,40000,41048.259686110614,1048.259686110614
75cm_10Grad.pickle,Dose,75,5,50000,49904.92601088965,-95.07398911035125
75cm_10Grad.pickle,Dose,75,5,60000,57612.16279644953,-2387.8372035504726
75cm_10Grad.pickle,Dose,75,6,40000,41003.1651647663,1003.165164766302
75cm_10Grad.pickle,Dose,75,6,50000,50039.21826219838,39.218262198381126
75cm_10Grad.pickle,Dose,75,6,60000,57708.64076516212,-2291.3592348378806
75cm_10Grad.pickle,Dose,75,7,40000,41113.19699657341,1113.1969965734097
75cm_10Grad.pickle,Dose,75,7,50000,49860.252871712066,-139.74712828793417
75cm_10Grad.pickle,Dose,75,7,60000,57520.948664293086,-2479.051335706914
75cm_10Grad.pickle,Dose,75,8,40000,41134.18369974211,1134.1836997421124
75cm_10Grad.pickle,Dose,75,8,50000,49992.300701250286,-7.699298749714217
75cm_10Grad.pickle,Dose,75,8,60000,57547.03203680795,-2452.9679631920517
75cm_10Grad.pickle,Dose,75,9,40000,41041.857901360076,1041.8579013600756
75cm_10Grad.pickle,Dose,75,9,50000,49959.51557552611,-40.48442447389243
75cm_10Grad.pickle,Dose,75,9,60000,57651.420097226524,-2348.5799027734756
75cm_10Grad.pickle,Dose,75,10,40000,41073.033872207954,1073.0338722079541
75cm_10Grad.pickle,Dose,75,10,50000,49962.790627515125,-37.20937248487462
75cm_10Grad.pickle,Dose,75,10,60000,57664.34722016868,-2335.652779831318
75cm_10Grad.pickle,Dose,75,11,40000,41008.09428799205,1008.0942879920476
75cm_10Grad.pickle,Dose,75,11,50000,50038.61757942916,38.617579429163015
75cm_10Grad.pickle,Dose,75,11,60000,57584.52629518792,-2415.4737048120805
75cm_10Grad.pickle,Dose,75,12,40000,41003.43562528504,1003.4356252850412
