preprocessing,object,distance_cm,angle_deg,band_center_hz,n_trials,snr_db_mean,snr_db_median,snr_db_std,snr_db_q25,snr_db_q75,signal_power_mean,total_power_mean,reference_noise_power_mean
bandpassed,Glas,25,-5.0,50000.0,100,25.758626209344232,25.756819544690728,0.062240447304020584,25.73491052211554,25.78734377698906,28386.86196483906,28462.23407719351,75.37211235445429
bandpassed,Glas,25,-5.0,60000.0,100,21.520351503368087,21.51457238897633,0.08283123669774631,21.494556821324913,21.558233942962836,13319.124988448666,13412.959618568022,93.8346301193543
bandpassed,Glas,25,0.0,40000.0,100,14.41150980051606,14.416168691314873,0.06777726920201058,14.376363972207061,14.44390123235719,19408.65835844642,20111.394068952395,702.735710505975
bandpassed,Glas,25,0.0,50000.0,100,23.61553186802132,23.61777446002442,0.04612387901177105,23.58884767168835,23.638471217326167,17329.58441847119,17404.95653082564,75.37211235445429
bandpassed,Glas,25,0.0,60000.0,100,20.37759397135324,20.380742667030997,0.03337658359213502,20.363158195594977,20.39622270189117,10236.116640427317,10329.951270546671,93.8346301193543
bandpassed,Glas,25,5.0,40000.0,100,13.29562986424295,13.293564413812359,0.05336292657714035,13.266445964298931,13.331490787245848,15010.233181387603,15712.968891893579,702.735710505975
bandpassed,Glas,25,5.0,50000.0,100,23.227533179543105,23.227523352066587,0.04978244784530223,23.19728986662453,23.261229065130625,15848.647941959214,15924.020054313669,75.37211235445429
bandpassed,Glas,25,5.0,60000.0,100,20.05852913658324,20.062418522455204,0.04928442728286717,20.031870374057384,20.09338250631461,9511.383620870169,9605.218250989525,93.8346301193543
bandpassed,Glas,25,10.0,40000.0,100,8.690907962772089,8.678981735316256,0.059887828840872764,8.658220041198952,8.711447795477449,5199.051532275812,5901.787242781787,702.735710505975
bandpassed,Glas,25,10.0,50000.0,100,19.97224671138996,19.96814300109088,0.03539967186932845,19.94671970324329,19.991702370493424,7489.445353898857,7564.817466253312,75.37211235445429
bandpassed,Glas,25,10.0,60000.0,100,17.950830293184325,17.95440475804891,0.02997193287431089,17.931210030904264,17.96845901842827,5854.049787906971,5947.884418026325,93.8346301193543
bandpassed,Glas,50,-10.0,40000.0,100,19.79260201323314,19.795583053221243,0.1059350932340194,19.734034866955145,19.839488732758042,3601.646636240952,3639.413674079493,37.76703783854097
bandpassed,Glas,50,-10.0,50000.0,100,23.858350918283712,23.86459775164284,0.1074889773023602,23.801971924841233,23.911284275876078,2669.9430911794607,2680.9213936636374,10.97830248417659
bandpassed,Glas,50,-10.0,60000.0,100,23.64874528324018,23.64764878152978,0.11510119184103577,23.584870750733238,23.711434222731885,1023.4899493750395,1027.9062447378974,4.416295362857905
bandpassed,Glas,50,-5.0,40000.0,100,20.744362457913184,20.752014869443652,0.13763027507716477,20.68731593291647,20.81742164444173,4485.017690927695,4522.784728766236,37.76703783854097
bandpassed,Glas,50,-5.0,50000.0,100,24.46295522056049,24.46922275343256,0.14252143357005803,24.40846710847682,24.537304518376693,3069.4535941178033,3080.43189660198,10.97830248417659
bandpassed,Glas,50,-5.0,60000.0,100,24.004550016069842,24.01636320583001,0.14475459723825373,23.94324163758837,24.079164187984176,1111.0937826443896,1115.5100780072476,4.416295362857905
bandpassed,Glas,50,0.0,40000.0,100,15.542547568745073,15.584406767336832,0.15167972837220242,15.433635188175092,15.654268012342305,1354.0272611004877,1391.7942989390285,37.76703783854097
bandpassed,Glas,50,0.0,50000.0,100,19.828467149294426,19.86207939210625,0.15578131848819587,19.727634357758276,19.939611920146355,1055.9797141391389,1066.9580166233154,10.97830248417659
bandpassed,Glas,50,0.0,60000.0,100,20.26268858909762,20.307404887781495,0.16178269814018914,20.158284743337965,20.367203010601838,469.4846272495734,473.90092261243126,4.416295362857905
bandpassed,Glas,50,5.0,40000.0,100,15.204463324406538,15.205600297923485,0.07320847515046042,15.158876563209649,15.262326098697667,1252.0463270413795,1289.8133648799205,37.76703783854097
bandpassed,Glas,50,5.0,50000.0,100,20.795101744763077,20.793843356974406,0.07915727346840523,20.735932060028723,20.85686439029982,1318.6114402498736,1329.58974273405,10.97830248417659
bandpassed,Glas,50,5.0,60000.0,100,22.260149039704093,22.257007554321028,0.09336031447074888,22.197780319474536,22.33008492577697,743.3141622232273,747.7304575860852,4.416295362857905
bandpassed,Glas,50,10.0,40000.0,100,14.372402153097845,14.382168638092454,0.06427400575141846,14.33135828301249,14.411631623159812,1033.7134441313078,1071.4804819698488,37.76703783854097
bandpassed,Glas,50,10.0,50000.0,100,20.011037644395184,20.013079995934703,0.07747530695058213,19.968911609121474,20.06635250922753,1100.7969673539571,1111.7752698381337,10.97830248417659
bandpassed,Glas,50,10.0,60000.0,100,22.17333900156641,22.16985799513993,0.09345698880351751,22.11643993455545,22.22841076872376,728.6038240423692,733.0201194052272,4.416295362857905
bandpassed,Glas,75,-10.0,40000.0,100,17.98945395472807,17.99394653437017,0.13702212819994808,17.92052455397815,18.067021697967668,929.4403821718989,944.199559957471,14.759177785571971
bandpassed,Glas,75,-10.0,50000.0,100,26.623895456036895,26.626239572364682,0.12323475074180698,26.570159163544044,26.697380816623873,780.3577912024306,782.0549833815659,1.6971921791353055
bandpassed,Glas,75,-10.0,60000.0,100,25.94695044766359,25.94849037281798,0.11482279414039276,25.877563207311887,26.00565969933157,371.50894065968083,372.45327089510533,0.9443302354244298
bandpassed,Glas,75,-5.0,40000.0,100,18.84169810296285,18.86681479591475,0.16118858140427195,18.738747845836784,18.950312048713847,1131.1657379386022,1145.9249157241738,14.759177785571971
bandpassed,Glas,75,-5.0,50000.0,100,26.885232498357514,26.91123679055346,0.15981297543224982,26.78282512379771,27.001733544505754,828.9790401316584,830.6762323107937,1.6971921791353055
bandpassed,Glas,75,-5.0,60000.0,100,25.71929618739521,25.763183151881492,0.1916815749796177,25.596929199911198,25.86661055537906,352.7509035011951,353.6952337366196,0.9443302354244298
bandpassed,Glas,75,0.0,40000.0,100,17.073257400012395,17.101131912615372,0.1871285278734827,16.97219765209714,17.18140523688836,752.9838794970643,767.7430572826363,14.759177785571971
bandpassed,Glas,75,0.0,50000.0,100,25.53128315306541,25.562383286935507,0.17984795566257505,25.40464012471762,25.626215049283786,607.0528243663853,608.7500165455206,1.6971921791353055
bandpassed,Glas,75,0.0,60000.0,100,24.783144707742075,24.8067846354143,0.18407285505433382,24.67084028135272,24.873262248489134,284.32986405204224,285.2741942874667,0.9443302354244298
bandpassed,Glas,75,5.0,40000.0,100,9.845255765161552,9.934645568631943,0.3340484480182867,9.659965559881668,10.105346849136481,142.83469189136702,157.59386967693897,14.759177785571971
bandpassed,Glas,75,5.0,50000.0,100,18.116980978669748,18.214992726048877,0.3564298525596193,17.85484528168154,18.399412786495247,110.36836058230583,112.06555276144113,1.6971921791353055
bandpassed,Glas,75,5.0,60000.0,100,16.74788997103907,16.93305659879732,0.5519575141280507,16.30531973434423,17.12794526900095,45.00490195120837,45.9492321866328,0.9443302354244298
bandpassed,Glas,75,10.0,40000.0,100,8.193925013694145,8.214876492272573,0.23672137633929116,8.041021556375318,8.340984881562422,97.51969512511691,112.27887291068888,14.759177785571971
bandpassed,Glas,75,10.0,50000.0,100,16.989477716186624,16.9871923038688,0.2178064519125965,16.850129534503246,17.15223156397606,84.96070609240479,86.65789827154009,1.6971921791353055
bandpassed,Glas,75,10.0,60000.0,100,16.83883783751993,16.845275242437335,0.29650218126101247,16.669267046251623,17.050664655088447,45.70870382517418,46.653034060598614,0.9443302354244298
bandpassed,Glas,100,-10.0,40000.0,100,15.66869294580141,15.640839195985686,0.2019900273289734,15.50300778076265,15.779160927984131,101.34993534551364,104.09457140386165,2.7446360583479934
bandpassed,Glas,100,-10.0,50000.0,100,20.006802984397233,19.991138336912996,0.17544580186989328,19.889710280314535,20.140603128636574,75.73591968400368,76.49148126778417,0.755561583780484
bandpassed,Glas,100,-10.0,60000.0,100,22.714865891316446,22.74429452987908,0.2659765955761944,22.5724990277461,22.865328949887513,35.32843940233031,35.51716760723224,0.1887282049019211
bandpassed,Glas,100,-5.0,40000.0,100,20.922082076326657,20.99660188437359,0.2961268384182174,20.913935226904975,21.08553452774126,340.13303992473834,342.8776759830863,2.7446360583479934
bandpassed,Glas,100,-5.0,50000.0,100,25.02320110477677,25.09249896323981,0.2698907567554273,25.01196786131651,25.168695609957457,240.65160168265086,241.40716326643135,0.755561583780484
bandpassed,Glas,100,-5.0,60000.0,100,26.914651137043478,26.96701612613559,0.2144724073215234,26.881785899540343,27.036225102091024,92.85698435079668,93.04571255569861,0.1887282049019211
bandpassed,Glas,100,0.0,40000.0,100,21.286989473006738,21.294223956805034,0.26163089824195107,21.168642137232467,21.468533000120786,369.7881241313319,372.53276018967995,2.7446360583479934
bandpassed,Glas,100,0.0,50000.0,100,25.29372867484635,25.295840316044092,0.31151103460919083,25.15931221202266,25.52015379081506,256.288916571725,257.0444781555055,0.755561583780484
bandpassed,Glas,100,0.0,60000.0,100,26.94748043633599,26.93940912524802,0.3948673516245962,26.753421224036256,27.241734991180984,93.82693702594595,94.01566523084789,0.1887282049019211
bandpassed,Glas,100,5.0,40000.0,100,18.446895853514754,18.47901223072661,0.22633904103836425,18.356199082635683,18.572177415924898,192.19706248925374,194.94169854760173,2.7446360583479934
bandpassed,Glas,100,5.0,50000.0,100,23.08176618982237,23.111423602673074,0.22477610883932944,22.984508997994396,23.22392365135369,153.8194007527858,154.5749623365663,0.755561583780484
bandpassed,Glas,100,5.0,60000.0,100,25.5123430848109,25.57709322605369,0.26147288000050756,25.389123455937785,25.676427024428577,67.2718959553446,67.46062416024652,0.1887282049019211
bandpassed,Glas,100,10.0,40000.0,100,11.556033365609805,11.55832098853212,0.3166187391778526,11.375103974748978,11.78605340447961,39.374894301291874,42.11953035963987,2.7446360583479934
bandpassed,Glas,100,10.0,50000.0,100,16.985645451046267,17.00886400003491,0.31341049215321626,16.81405481779792,17.21007988484603,37.8391830668156,38.594744650596084,0.755561583780484
bandpassed,Glas,100,10.0,60000.0,100,20.874954235147435,20.902231731118327,0.34438543438512814,20.699561668270483,21.092461085421156,23.156370735075516,23.345098939977433,0.1887282049019211
bandpassed,Glas,125,-10.0,40000.0,100,17.542155421058272,17.522448331069125,0.20409569883100562,17.421280551033398,17.671092319897262,201.66781305824,205.21548225983597,3.547669201595964
bandpassed,Glas,125,-10.0,50000.0,100,30.534816402194213,30.492374463397013,0.19531326822881984,30.395492916722343,30.653031021704606,151.35196325497165,151.48564355126553,0.1336802962938819
bandpassed,Glas,125,-10.0,60000.0,100,22.94021400993017,22.893710057464006,0.20490107848415778,22.82947569937321,23.056293686994117,59.6524595516827,59.95523719060927,0.3027776389265652
bandpassed,Glas,125,-5.0,40000.0,100,14.50356008849089,14.567473477555158,0.3079495879757913,14.346567090297082,14.705010203653007,100.31381085829564,103.8614800598916,3.547669201595964
bandpassed,Glas,125,-5.0,50000.0,100,27.78597290496559,27.857995918839542,0.3034102374883706,27.641687843945146,27.97844540952751,80.48085977362973,80.61454006992362,0.1336802962938819
bandpassed,Glas,125,-5.0,60000.0,100,20.74770715441667,20.823050458559642,0.33688377309620404,20.577917622041035,20.96264844555549,36.070627733822924,36.37340537274949,0.3027776389265652
bandpassed,Glas,125,0.0,40000.0,100,14.432721402597416,14.457742037060758,0.15787140441521463,14.33622836488442,14.540771725732942,98.5139573392352,102.06162654083117,3.547669201595964
bandpassed,Glas,125,0.0,50000.0,100,28.074086592509644,28.11840720467569,0.17567232856046955,27.99220138613572,28.19633123340732,85.8662491715931,85.99992946788697,0.1336802962938819
bandpassed,Glas,125,0.0,60000.0,100,21.2322038969895,21.302949533570064,0.24668254531575054,21.141951163158666,21.398877466746168,40.27341588280608,40.57619352173264,0.3027776389265652
bandpassed,Glas,125,5.0,40000.0,100,11.9906506636706,12.056759818160623,0.3092219547531278,11.917652220170979,12.190263239107747,56.242604179942255,59.79027338153823,3.547669201595964
bandpassed,Glas,125,5.0,50000.0,100,25.478618165165813,25.562163842893135,0.32010772344289057,25.420982190113136,25.645119079856283,47.32187163398979,47.455551930283676,0.1336802962938819
bandpassed,Glas,125,5.0,60000.0,100,18.45585841385365,18.5564915352971,0.424629570036086,18.350320650626287,18.709745563669248,21.315469352903047,21.61824699182961,0.3027776389265652
bandpassed,Glas,125,10.0,40000.0,100,11.397702746970634,11.431259244854829,0.2030671822459012,11.290396297684445,11.52702392235036,48.99783086799725,52.54550006959322,3.547669201595964
bandpassed,Glas,125,10.0,50000.0,100,26.414902143826712,26.460607430275264,0.2011860979292999,26.35257120635172,26.546268389733353,58.61514031374613,58.74882061004002,0.1336802962938819
bandpassed,Glas,125,10.0,60000.0,100,21.583532365022208,21.624072641352782,0.23187599048585525,21.50317796282828,21.732019224123192,43.659241520701634,43.9620191596282,0.3027776389265652
detrended_only,Box,25,-10.0,,100,12.85372937224306,12.851090640607998,0.1903724733263347,12.736778074872959,12.967252298988216,22593.11209717844,23763.119901839018,1170.0078046605774
detrended_only,Box,25,-5.0,,100,14.093747338669662,14.096477609121663,0.10369349436550472,14.006366250383849,14.167603170851192,30039.038647082372,31209.04645174295,1170.0078046605774
detrended_only,Box,25,0.0,,100,17.14687676280067,17.129078600700815,0.10725893048999423,17.085598075752472,17.208586041803137,60674.76732732047,61844.77513198105,1170.0078046605774
detrended_only,Box,25,5.0,,100,13.993908192269924,13.979327587626859,0.10782065773802607,13.920474418188295,14.049532372841021,29357.057753673605,30527.065558334183,1170.0078046605774
detrended_only,Box,25,10.0,,100,13.231369714926124,13.221555423668413,0.1097121943699325,13.151150619567632,13.312193421584073,24629.910169966915,25799.917974627493,1170.0078046605774
detrended_only,Box,50,-10.0,,100,14.511332971583526,14.511163446697399,0.18554029461023228,14.39559472256819,14.629808152173318,3426.9345927995996,3548.1004480331494,121.16585523355
detrended_only,Box,50,-5.0,,100,19.316296017078077,19.314868995054404,0.12440249492575267,19.2411532620627,19.386171075554653,10355.869618904871,10477.035474138422,121.16585523355
detrended_only,Box,50,0.0,,100,18.172539342003997,18.1810008532942,0.16999137446498816,18.07527091591572,18.279748044500266,7960.857097454165,8082.022952687716,121.16585523355
detrended_only,Box,50,5.0,,100,18.1096551613061,18.119750090161254,0.1468554833464616,18.023360012733487,18.2139478619657,7844.959898880337,7966.1257541138875,121.16585523355
detrended_only,Box,50,10.0,,100,16.804478801058018,16.82165307315872,0.14661272895224833,16.704301174501428,16.90701613269183,5808.599159517601,5929.765014751152,121.16585523355
detrended_only,Box,75,-10.0,,100,12.879754494450406,12.77799236186345,0.44992727980620606,12.574179167570982,13.134972950156936,777.7937060566286,817.6539861773663,39.86028012073776
detrended_only,Box,75,-5.0,,100,14.007183339067529,14.125607224745774,0.5151719538551212,13.751349246274733,14.369705110559336,1009.7266155388414,1049.5868956595793,39.86028012073776
detrended_only,Box,75,0.0,,100,12.307931114006953,12.331249916743316,0.4085273914470445,12.086506924461235,12.56127835540282,681.1238626095844,720.9841427303222,39.86028012073776
detrended_only,Box,75,5.0,,100,9.685966259830646,9.653226620020622,0.4054642930017016,9.408930301329754,9.931231645572838,372.41902061369103,412.2793007344288,39.86028012073776
detrended_only,Box,75,10.0,,100,13.226656109914853,13.254437163798048,0.34192911973056567,12.93350897019869,13.521180149698468,840.4955614308035,880.3558415515414,39.86028012073776
detrended_only,Box,100,-10.0,,100,12.030327547667731,11.973154487916403,0.6287842704247781,11.627090400734984,12.444550518928526,124.66353282846077,132.3928590753005,7.729326246839716
detrended_only,Box,100,-5.0,,100,13.187274178613709,13.127064676389812,0.49697128584335776,12.844808988796084,13.481802351785758,162.09249424936283,169.82182049620258,7.729326246839716
detrended_only,Box,100,0.0,,100,16.902635936518042,16.978366887520338,0.4207368742102246,16.633529345566657,17.23368373881114,380.5082887458375,388.2376149926772,7.729326246839716
detrended_only,Box,100,5.0,,100,7.923165963623185,7.884259338645416,0.6335620780588388,7.533179610484672,8.292470862583645,48.4256420850942,56.15496833193392,7.729326246839716
detrended_only,Box,100,10.0,,100,13.336230238273282,13.310354020213055,0.34280239733715273,13.078938773440585,13.638211573378337,167.1491859501032,174.8785121969429,7.729326246839716
detrended_only,Box,125,-10.0,,100,3.6931199139074335,3.7323104575366246,0.8087263017085129,3.2397448039922994,4.252845958946359,37.369940197518275,53.0739802572382,15.704040059719926
detrended_only,Box,125,-5.0,,100,6.101461151804469,6.141099441321383,0.6014872062656679,5.866586094671261,6.483431864588329,64.58595188996347,80.2899919496834,15.704040059719926
detrended_only,Box,125,0.0,,100,13.667998890856696,13.750256504150878,0.5587361450794678,13.424003360377863,14.001241467758335,368.3025752686942,384.0066153284141,15.704040059719926
detrended_only,Box,125,5.0,,100,2.678596664881724,2.692140838615244,0.6170622610072442,2.2726356089827338,3.023391035819198,29.390063584871168,45.094103644591094,15.704040059719926
detrended_only,Box,125,10.0,,100,6.490870277748645,6.374008853364182,0.6534789807462513,6.067705503301584,6.865266183763578,70.82146170153405,86.52550176125398,15.704040059719926
detrended_only,Dose,25,-10.0,,100,5.527222424296883,5.501188462640441,0.26850782247297944,5.367523361500606,5.76209930659128,4185.3170534931005,5355.324858153678,1170.0078046605774
detrended_only,Dose,25,-5.0,,100,5.109937931129316,5.120661357309644,0.1661110849522207,4.956690741796688,5.23215455970144,3797.497216903516,4967.505021564094,1170.0078046605774
detrended_only,Dose,25,0.0,,100,6.121602880216235,6.106277379592859,0.07132907344263337,6.074028895342463,6.15507655710703,4790.794476164312,5960.802280824889,1170.0078046605774
detrended_only,Dose,25,5.0,,100,2.2928875372319046,2.2745298999999735,0.07837543045505957,2.228228948703358,2.3511174353653224,1984.0277792319234,3154.0355838925007,1170.0078046605774
detrended_only,Dose,25,10.0,,100,1.6838478254422677,1.7523552440725387,0.24580538573729377,1.6861655769365491,1.8187068337311758,1726.7728828777713,2896.7806875383485,1170.0078046605774
detrended_only,Dose,50,-10.0,,100,5.160954865310672,5.14749177237532,0.14604181182475867,5.053354534344736,5.270659017802594,397.8504063496897,519.0162615832397,121.16585523355
detrended_only,Dose,50,-5.0,,100,3.8002488006190074,3.790937310746913,0.39375336018437507,3.566370325505441,4.13620091165605,291.8500314861916,413.0158867197416,121.16585523355
detrended_only,Dose,50,0.0,,100,9.121933594932056,9.126082161439257,0.08527090268453426,9.074705165475235,9.176883357580248,990.0481188338838,1111.2139740674338,121.16585523355
detrended_only,Dose,50,5.0,,100,6.954316320075946,6.957779591657495,0.14100702556240252,6.859784788533927,7.061872960395446,601.2260407975073,722.3918960310573,121.16585523355
detrended_only,Dose,50,10.0,,100,5.660862087651131,5.668745693715389,0.14394273072214406,5.5857842172305645,5.753238634584678,446.37648578421357,567.5423410177635,121.16585523355
detrended_only,Dose,75,-10.0,,100,4.304595380210364,4.3470786710696565,0.312544671801952,4.064917530926021,4.504132174718922,107.67466660343922,147.53494672417696,39.86028012073776
detrended_only,Dose,75,-5.0,,100,3.6718995102778034,3.6487779164576875,0.2699458485197265,3.483014893537775,3.873119822856784,93.01742193375055,132.8777020544883,39.86028012073776
detrended_only,Dose,75,0.0,,100,7.171490938881947,7.1808578148829305,0.24591549429504084,7.0864360935789215,7.302924849855755,208.15067663195015,248.0109567526879,39.86028012073776
detrended_only,Dose,75,5.0,,100,6.840751327931872,6.8836208139765365,0.32158877367014704,6.677618681541694,7.025347902729049,193.09118834690898,232.9514684676467,39.86028012073776
detrended_only,Dose,75,10.0,,100,3.4888321294717928,3.591052129616071,0.42124359126371413,3.3512846064049877,3.755651238371429,89.4102770395579,129.27055716029565,39.86028012073776
detrended_only,Dose,100,-10.0,,100,5.0648869054433145,5.102649593443848,0.3314358110599445,4.873631845023278,5.278099345548749,24.88144280453449,32.610769051374206,7.729326246839716
detrended_only,Dose,100,-5.0,,100,3.5079270230859523,3.4978258875738515,0.4380496936354122,3.2665167717379178,3.7469384257751233,17.422128666882458,25.151454913722173,7.729326246839716
detrended_only,Dose,100,0.0,,100,9.46982359523088,9.546385257136592,0.3579494052806111,9.246289247339433,9.705286492250073,68.63496802810623,76.36429427494595,7.729326246839716
detrended_only,Dose,100,5.0,,100,6.319385017821519,6.424351563638469,0.5203669340209206,6.160309373554361,6.643126366854027,33.34467645869882,41.07400270553854,7.729326246839716
detrended_only,Dose,100,10.0,,100,1.5417463456145928,1.664702947112442,0.6477524459077508,1.2360869606984661,1.9147159097067898,11.14203474302844,18.871360989868155,7.729326246839716
detrended_only,Dose,125,-10.0,,100,-0.30815479096647935,-0.2517406986637028,0.9589292382457513,-0.809366639825629,0.256348522796625,14.97703633121463,30.68107639093456,15.704040059719926
detrended_only,Dose,125,-5.0,,100,2.9067403279671185,2.982469791784234,0.48197770113456273,2.5940904184278706,3.2535684963021763,30.852599385954544,46.55663944567447,15.704040059719926
detrended_only,Dose,125,0.0,,100,5.5892475924637415,5.591637080010944,0.2902316120429606,5.4133715437486,5.792898644671245,57.002213386971924,72.70625344669185,15.704040059719926
detrended_only,Dose,125,5.0,,100,3.1594575048977407,3.251873466195296,0.49762466642216635,2.894012339208807,3.449860398617017,32.71249849383667,48.41653855355659,15.704040059719926
detrended_only,Dose,125,10.0,,100,2.498949497833409,2.55903487215844,0.4720769618241729,2.1759565895263457,2.8361873911112885,28.081005825115504,43.785045884835434,15.704040059719926
detrended_only,Glas,25,-10.0,,100,13.643064864206998,13.640197600674796,0.04696927079791308,13.614901009503788,13.675825132416065,27072.00242678299,28242.010231443568,1170.0078046605774
detrended_only,Glas,25,-5.0,,100,15.721093839267859,15.716271315867658,0.06456391157057649,15.697668294033814,15.753999223678825,43686.32535947717,44856.33316413775,1170.0078046605774
detrended_only,Glas,25,0.0,,100,13.40325418984524,13.407893948850072,0.049351959565956824,13.37618607610582,13.426523628757785,25617.8081570161,26787.81596167668,1170.0078046605774
detrended_only,Glas,25,5.0,,100,12.32848597042561,12.329911359015501,0.05137992857509939,12.298147182063676,12.361518479785104,20001.723236937454,21171.731041598032,1170.0078046605774
detrended_only,Glas,25,10.0,,100,8.680601064156653,8.67723575738505,0.04080212129338419,8.656809372886048,8.69791029700447,8635.110973967312,9805.118778627888,1170.0078046605774
detrended_only,Glas,50,-10.0,,100,15.116759546018564,15.123007355542201,0.10809464638476525,15.058173438306005,15.168011002445802,3937.218139548291,4058.383994781841,121.16585523355
detrended_only,Glas,50,-5.0,,100,16.094990083225536,16.09944762721849,0.1384472223473834,16.0396275877508,16.167993088851112,4932.837560930397,5054.003416163946,121.16585523355
detrended_only,Glas,50,0.0,,100,11.137403925034505,11.184480502759893,0.15339820876166238,11.03103015978239,11.245800708175516,1575.3821028022621,1696.5479580358121,121.16585523355
detrended_only,Glas,50,5.0,,100,11.193356271182099,11.194143260305367,0.07872097338254501,11.129491620306826,11.252121313639165,1595.0951479228636,1716.2610031564136,121.16585523355
detrended_only,Glas,50,10.0,,100,10.729667870793914,10.737244896167189,0.07660393944816302,10.688653347036368,10.77411369460351,1433.5531756791984,1554.7190309127486,121.16585523355
detrended_only,Glas,75,-10.0,,100,14.348544697084408,14.35261601280712,0.12909662618038723,14.297380829224231,14.430570447752233,1085.3875136003542,1125.247793721092,39.86028012073776
detrended_only,Glas,75,-5.0,,100,15.131112299998223,15.156609749319607,0.16863970357686275,15.030870382249612,15.256921478169021,1300.0910855636166,1339.9513656843544,39.86028012073776
detrended_only,Glas,75,0.0,,100,13.47375610852019,13.49552340729489,0.19024238767311943,13.347287496318188,13.576519462578927,887.8256201867532,927.685900307491,39.86028012073776
detrended_only,Glas,75,5.0,,100,5.912879871038597,6.049599017318553,0.4300852255899703,5.673907679224209,6.234074917612794,156.26972218934216,196.1300023100799,39.86028012073776
detrended_only,Glas,75,10.0,,100,4.703284072390883,4.715985687908066,0.29633645507823697,4.546137213721663,4.932905228707059,117.99158101369636,157.8518611344341,39.86028012073776
detrended_only,Glas,100,-10.0,,100,11.822576691352856,11.795977579506694,0.18363652823350132,11.693174235291812,11.954151131852983,117.70242235500345,125.43174860184317,7.729326246839716
detrended_only,Glas,100,-5.0,,100,16.876615418840075,16.946827031721824,0.27574758414353534,16.852231109329054,17.029122803878437,377.2563382758262,384.98566452266596,7.729326246839716
detrended_only,Glas,100,0.0,,100,17.202114676135867,17.210070248748075,0.27855096016539205,17.064727885068343,17.40627617858519,406.6544356294971,414.3837618763368,7.729326246839716
detrended_only,Glas,100,5.0,,100,14.415174532014865,14.455328754772268,0.2414777642624388,14.308900978397439,14.562445805753438,213.94859856140778,221.67792480824747,7.729326246839716
detrended_only,Glas,100,10.0,,100,8.084098611543995,8.101572056907271,0.33719295480234024,7.9001073436635485,8.333214241480928,49.86912091023629,57.59844715707601,7.729326246839716
detrended_only,Glas,125,-10.0,,100,11.508752021511752,11.48889043475886,0.2059337579094067,11.387239177361066,11.656561201547184,222.52189419242686,238.22593425214677,15.704040059719926
detrended_only,Glas,125,-5.0,,100,8.723699007626575,8.785162907935115,0.3080550540216951,8.571034587134498,8.911876782070731,117.33945583822698,133.0434958979469,15.704040059719926
detrended_only,Glas,125,0.0,,100,8.670350714025812,8.70449282673844,0.17305975055291253,8.566958554872569,8.790541857591968,115.71349761937334,131.41753767909324,15.704040059719926
detrended_only,Glas,125,5.0,,100,6.1487902482712515,6.231079277693463,0.35042793340262135,6.046884240615425,6.370976038191201,64.89972404025467,80.6037640999746,15.704040059719926
detrended_only,Glas,125,10.0,,100,6.845282371858838,6.859246735899271,0.21471927532475993,6.739389470923896,6.995764285305241,76.0427253674267,91.74676542714661,15.704040059719926
