target_band_hz,cfg_id,order,bw_hz,roi_rms_mean,roi_rms_std,envelope_peak_mean,envelope_peak_std,envelope_median_mean,envelope_median_std,envelope_peak_prominence_ratio_mean,envelope_peak_prominence_ratio_std,envelope_peak_to_second_ratio_mean,envelope_peak_to_second_ratio_std,peak_count_over_35pct_mean,peak_count_over_35pct_std,false_peak_penalty_mean,false_peak_penalty_std,detectability_score_mean,detectability_score_std,peak_index_mean,peak_index_std,peak_time_us_mean,peak_time_us_std,target_energy_mean,target_energy_std,off_energy_mean,off_energy_std,main_off_ratio_mean,main_off_ratio_std,main_off_ratio_db_mean,main_off_ratio_db_std,main_peak_power_mean,main_peak_power_std,secondary_peak_power_mean,secondary_peak_power_std,main_secondary_peak_ratio_mean,main_secondary_peak_ratio_std,main_secondary_peak_ratio_db_mean,main_secondary_peak_ratio_db_std,dominant_freq_hz_mean,dominant_freq_hz_std,dominant_freq_error_hz_mean,dominant_freq_error_hz_std,energy_40k_mean,energy_40k_std,energy_50k_mean,energy_50k_std,energy_60k_mean,energy_60k_std,n_samples
40000.0,iir_o4_bw5000,4,5000.0,35.463045123107214,45.85708741161546,71.09735414493088,92.18856328541432,48.597482801874975,63.7959536678402,1.4879591648314727,0.2625527839746445,4053155503038.4434,38079742180201.92,17.900533333333332,20.31324830719584,16.900533333333332,20.31324830719584,-1.4417278492519625,2.2952402593691144,241.58066666666667,92.92758451800405,120.79033333333334,46.46379225900203,129767518.99737588,317230728.9876014,9545.439773940754,28424.96395668604,34966.2872250595,97248.97196441908,41.16072671730962,6.212893994150007,129767518.99737588,317230728.9876014,9519.773512381744,28413.297688865827,37833.77945223278,116551.93301521387,82.43399630000509,12.579240615273417,41269.84126984127,0.0,1269.8412698412722,0.0,129767518.99737588,317230728.9876014,9519.767608037286,28413.29966626253,25.672165903468937,61.98503556998334,7500
40000.0,iir_o5_bw5000,5,5000.0,35.493961116563675,45.90498312736798,71.46240068211607,92.64984259850769,48.45726240408663,63.67679855342003,1.5014535780805685,0.26994257945958655,2407884691428.2134,27621399187514.04,17.84,20.46096984109611,16.84,20.46096984109611,-1.453635444787364,2.253794786432898,244.18586666666667,89.22385764554205,122.09293333333333,44.61192882277103,130269622.85926016,318595106.8985913,4262.670527292784,10650.923144704884,52113.165883319925,104480.12191068071,43.641748886215375,5.867487277334572,130269622.85926016,318595106.8985913,4237.665725091205,10629.191336427117,53550.72808042912,108398.15048275872,87.38234840191338,11.803908380279731,41269.84126984127,0.0,1269.8412698412722,0.0,130269622.85926016,318595106.8985913,4237.665725091205,10629.191336427117,25.00480220157859,60.89326282028292,7500
40000.0,iir_o1_bw6000,1,6000.0,34.82341258117989,44.62529102163884,74.02673269000533,92.03000479348876,45.99772145519371,60.06196821752452,1.6686949966645,0.3321226777289053,1.1161403646067571,0.12900520211236963,17.048933333333334,15.508051849018363,16.048933333333334,15.508051849018363,-1.4663342100808545,1.5661245127768273,231.8668,97.40514270819297,115.9334,48.702571354096484,116209115.42180479,284495492.35848045,3162787.7906540036,7416869.843931816,66.30231730825189,109.51853786926159,15.15751081427906,5.419743248028899,116209115.42180479,284495492.35848045,2854439.116259719,6867621.303050789,79.96216653217027,136.4497357017144,31.502996601515047,10.846733497713748,41269.84126984127,0.0,1269.8412698412722,0.0,116209115.42180479,284495492.35848045,2835285.943048534,6866678.444255264,327501.8476054693,798009.157515049,7500
40000.0,iir_o6_bw5000,6,5000.0,35.505271841460996,45.92588122707146,71.73513863583682,92.98253842821241,48.340088654042304,63.56528539234236,1.511571744286412,0.2743921180365865,1835219475308.1821,23603709377227.746,17.973333333333333,20.951097394165906,16.973333333333333,20.95109739416591,-1.4682429303087028,2.2876666315475,246.01733333333334,86.92041486723171,123.00866666666667,43.46020743361586,130516051.283394,319309972.48271716,3059.487597973826,6496.162635786954,96273.2424988735,371952.54643756436,44.966326346428126,6.102695158173793,130516051.283394,319309972.48271716,3034.9136853682885,6461.31717587941,102130.3184036885,430219.12377341656,90.04057765609912,12.277745090110647,41269.84126984127,0.0,1269.8412698412722,0.0,130516051.283394,319309972.48271716,3034.913680081014,6461.317178363139,24.573917892812176,59.76902463847771,7500
40000.0,iir_o8_bw5500,8,5500.0,35.811178137032876,46.249603701473774,72.10287404793746,93.36967948471761,48.732801630886726,64.0849172816317,1.51429042596323,0.30266914259869576,3643373900297.681,34235971077815.566,18.309466666666665,20.562579434625675,17.309466666666665,20.562579434625675,-1.469403768631396,2.336358585053896,234.38053333333335,97.6758779740454,117.19026666666667,48.8379389870227,130987787.25916882,320703040.69361275,3977.5425296693893,8559.728515280269,75330.11118086345,770177.3207261963,44.004604790482944,6.1082441429230965,130987787.25916882,320703040.69361275,3952.5064404778723,8523.86667222525,81408.83229870119,981668.2653822412,88.10984805851086,12.293529103146914,41269.84126984127,0.0,1269.8412698412722,0.0,130987787.25916882,320703040.69361275,3952.5064349431013,8523.866674792049,25.036094726287597,60.27930519875841,7500
40000.0,iir_o3_bw5500,3,5500.0,35.83017965922258,46.22061230271384,71.63851084440361,92.40524965751555,48.80274024709344,63.59862779970377,1.4907401958864754,0.26992241801913625,8139889954258.999,55048578123570.47,18.86253333333333,20.830590279228137,17.86253333333333,20.830590279228137,-1.4762103191988662,2.4889758285557715,237.09106666666668,95.1414670899616,118.54553333333334,47.5707335449808,129678777.57480901,317021513.8641038,105485.63787919538,293362.9924001727,5911.810291201341,65329.5071060974,31.581332229274093,5.864041073068174,129678777.57480901,317021513.8641038,105423.70402725447,293322.71133806027,6613.585567236948,87770.50112105932,63.2227015821703,11.769280844405072,41269.84126984127,0.0,1269.8412698412722,0.0,129678777.57480901,317021513.8641038,105423.69553338292,293322.7143909434,61.94234581243989,141.30249525491556,7500
40000.0,iir_o8_bw5000,8,5000.0,35.52122512667685,45.95720765780182,72.10942295401745,93.46339371552754,48.17143057227244,63.37831071772927,1.5247247821583296,0.2796918906920518,1154541675784.5603,18222347493232.31,17.97586666666667,21.11040906357964,16.97586666666667,21.110409063579645,-1.4775998362281986,2.2754534083092026,247.31466666666665,85.07809092688314,123.65733333333333,42.53904546344157,130737998.89556466,320003058.9537944,2473.5559487746687,4959.410951338441,194210.8168025563,926132.9407258916,46.15208188804389,6.544303991696086,130737998.89556466,320003058.9537944,2449.399415725341,4914.3171368075255,242990.76926419133,1340628.9788427786,92.4548758109244,13.27476275678718,41269.84126984127,0.0,1269.8412698412722,0.0,130737998.89556466,320003058.9537944,2449.399411296586,4914.317139015189,24.156537478082363,58.75515424368746,7500
40000.0,iir_o7_bw5000,7,5000.0,35.51238518079412,45.94065054456034,71.93888325327401,93.24061730099966,48.244605444048034,63.45703539204864,1.5190197614061385,0.2774893003962108,1253989629153.1072,19410918759723.58,17.988266666666668,21.10132455041451,16.988266666666668,21.101324550414514,-1.4785302089475414,2.276278299964017,246.49906666666666,85.82139927861115,123.24953333333333,42.91069963930558,130652867.86290261,319731046.3457267,2659.760604369596,5374.683946750165,164899.82662738196,784387.2385510233,45.719956534492866,6.400224153782644,130652867.86290261,319731046.3457267,2635.4436828688927,5332.5967015703945,195779.97946823994,1045585.3828517025,91.57517009666904,12.949496905400185,41269.84126984127,0.0,1269.8412698412722,0.0,130652867.86290261,319731046.3457267,2635.44367656625,5332.596704685639,24.316927803345617,59.131706929133685,7500
40000.0,iir_o4_bw4500,4,4500.0,35.08089402607509,45.421111666061044,70.5474552716555,91.44262974411461,48.07739103754984,63.01536953185732,1.4878586462134786,0.23823628652126322,5047746040935.209,45489005817252.69,18.403333333333332,21.010798399286752,17.403333333333332,21.010798399286752,-1.4816971203503921,2.37288695786016,251.16813333333334,85.4968979580953,125.58406666666667,42.74844897904765,128452849.806018,313711342.0608539,3621.612863668847,9459.708786329244,62441.53784611017,154113.1600634456,44.26759541106483,5.721788444918517,128452849.806018,313711342.0608539,3596.6569305744165,9441.11425549274,64977.11227333484,164772.06603407054,88.64685515521589,11.525405652134198,41269.84126984127,0.0,1269.8412698412722,0.0,128452849.806018,313711342.0608539,3596.6569305744165,9441.11425549274,24.95593309442999,61.576356456405705,7500
40000.0,iir_o8_bw6000,8,6000.0,36.40250613255718,46.849859428547816,73.52256900288029,94.63596473359051,49.002019796310925,63.820872247210225,1.531816442424676,0.3251526851209993,3805698006739.0977,38546910553156.625,18.7076,20.791036639233198,17.7076,20.791036639233198,-1.4886272308186104,2.4064522186406845,227.3272,103.55991354888515,113.6636,51.779956774442574,131314507.13723432,321446955.0941185,10743.971783649773,26925.57074763111,30532.825109248555,109294.16876247006,40.15544637377258,6.321576744299934,131314507.13723432,321446955.0941185,10716.82171648181,26895.85695161231,32007.46696492358,127329.56232319515,80.37496447035707,12.71836873366603,41269.84126984127,0.0,1269.8412698412722,0.0,131314507.13723432,321446955.0941185,10716.82171648181,26895.85695161231,27.15006716796168,63.9457770601626,7500
40000.0,iir_o4_bw4000,4,4000.0,34.55544477733111,44.79029383980204,69.33786234822382,89.78813434112487,47.606135159618475,62.28901038676076,1.4733453197005553,0.2059965316808758,5411491907818.558,46922631911086.445,18.611466666666665,20.08457186961792,17.611466666666665,20.08457186961792,-1.4886676415359348,2.326274306184625,256.2884,84.95176513229858,128.1442,42.47588256614929,125931027.82163787,307072423.9993668,2095.4924549601915,4426.50517246924,200138.01932709725,925087.1670801456,46.4928294450232,6.226464487505235,125931027.82163787,307072423.9993668,2070.287593570254,4385.159460551745,279092.1823387559,1560985.1006914882,93.17230214971386,12.741197233513953,41269.84126984127,0.0,1269.8412698412722,0.0,125931027.82163787,307072423.9993668,2070.259685908135,4385.172020157245,25.232769052056856,63.585858935756725,7500
