category,file,distance_cm,angle_deg,mic,run_idx,run_trial_start,run_trial_end,roi_start,roi_end,roi_len,target_band_hz,cfg_id,method,order,bw_hz,energy_halfwidth_hz,roi_rms,envelope_peak,envelope_median,envelope_peak_prominence_ratio,envelope_peak_to_second_ratio,peak_count_over_35pct,false_peak_penalty,detectability_score,peak_index,peak_time_us,target_energy,off_energy,main_off_ratio,main_off_ratio_db,main_peak_power,secondary_peak_power,main_secondary_peak_ratio,main_secondary_peak_ratio_db,dominant_freq_hz,dominant_freq_error_hz,energy_40k,energy_50k,energy_60k
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw5500,iir,2,5500.0,1500.0,41.563168194374114,92.01126281485597,55.023267326732935,1.6722246294187408,1.0000820611342849,4.0,3.0,-0.17717192462797127,224.0,112.0,101747177.1569811,247253.10475003574,411.51021039692887,26.143806154025576,101747177.1569811,241436.86640077244,421.42353267659695,52.49437566702848,60317.460317460325,317.4603174603253,5816.238349263291,241436.86640077244,101747177.1569811
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o2_bw6000,iir,2,6000.0,1500.0,136.0660809158295,281.0031447451727,191.0324247722015,1.4709709363751007,1.0000399330827476,3.0,2.0,-0.10780994535030651,236.0,118.0,744301089.9866954,908848.0279802592,818.9499972187454,29.132573857715023,744301089.9866954,884922.3775928408,841.0919520549787,58.49686954942074,41269.84126984127,1269.8412698412722,744301089.9866954,884922.3775928408,23925.650387418387
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw6000,iir,2,6000.0,1500.0,34.280357952027174,98.61676797184188,30.47152212403166,3.2363584454504024,1.0001378594668422,4.0,3.0,-0.01944192070541645,233.0,116.5,37260195.65841272,11700268.464793561,3.184559035592192,5.030493042797036,37260195.65841272,9176974.25715684,4.060183085874371,12.170912353278771,50793.6507936508,793.6507936507987,9176974.25715684,37260195.65841272,2523294.2076367214
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw6000,iir,2,6000.0,1500.0,41.89962577573613,93.90668773293801,55.66926995964897,1.686867598605176,1.0001091856264026,4.0,3.0,-0.17508411473958854,224.0,112.0,102573804.948752,446284.515717901,229.8394887928164,23.61424647030594,102573804.948752,434444.4174891319,236.1034019992166,47.462044896919124,60317.460317460325,317.4603174603253,11840.098228769066,434444.4174891319,102573804.948752
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o2_bw6500,iir,2,6500.0,1500.0,136.9101684321466,283.6890491502932,192.59402288265284,1.472989892958116,1.0000313176988378,3.0,2.0,-0.1074840078011756,236.0,118.0,747343853.4659113,1476757.985378355,506.0706363977689,27.042111390863482,747343853.4659113,1432266.4157801748,521.7910894453411,54.34993316880796,41269.84126984127,1269.8412698412722,747343853.4659113,1432266.4157801748,44491.569598180235
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw6500,iir,2,6500.0,1500.0,36.81504521465422,111.16619778298748,30.644696330341258,3.627583598305016,1.0000698428894768,4.0,3.0,0.007803235385029528,234.0,117.0,37239075.07926263,20402997.328936405,1.8251766874687856,2.6130491299985388,37239075.07926263,16374054.003398448,2.2742733761311418,7.136853346078423,50793.6507936508,793.6507936507987,16374054.003398448,37239075.07926263,4028943.3255379586
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw6500,iir,2,6500.0,1500.0,42.19937951167899,96.00566052025796,56.29640796046938,1.7053603240133937,1.000193018436538,4.0,3.0,-0.17246339647323938,224.0,112.0,103139884.78328188,777551.9155116446,132.64694321460684,21.22697246324946,103139884.78328188,754656.0776209517,136.6713763287108,42.71355135878126,60317.460317460325,317.4603174603253,22895.83789069284,754656.0776209517,103139884.78328188
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,40000.0,iir_o2_bw7000,iir,2,7000.0,1500.0,137.62838940652114,286.40256488024755,193.6803268136675,1.4787385460980924,1.0000031633297195,5.0,4.0,-0.3065591152355901,235.0,117.5,749466841.2855091,2236898.8917456795,335.0472585288037,25.25106068740569,749466841.2855091,2158747.886253438,347.17664163471534,50.8110099550658,41269.84126984127,1269.8412698412722,749466841.2855091,2158747.886253438,78151.00549224137
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,50000.0,iir_o2_bw7000,iir,2,7000.0,1500.0,40.25062355972755,125.37117543228325,31.941520953774763,3.9250220931468607,1.0002168071011506,3.0,2.0,0.12665552466857732,234.0,117.0,37215173.41354029,33439200.198312387,1.1129205600861969,0.4646416563974961,37215173.41354029,27417599.093534227,1.3573461806988265,2.6538125050521426,50793.6507936508,793.6507936507987,27417599.093534227,37215173.41354029,6021601.1047781585
Box,25cm_-10Grad.pickle,25,-10,Mic2,0,0,24,2915,3545,630,60000.0,iir_o2_bw7000,iir,2,7000.0,1500.0,42.499437135954274,98.43059494967147,57.03011422008543,1.7259406945919018,1.0002656619041161,2.0,1.0,0.030416139893103405,224.0,112.0,103534201.17863789,1296942.9198247981,79.82942008937769,19.02162974405737,103534201.17863789,1254593.6274500093,82.5240929918268,38.33161519544611,60317.460317460325,317.4603174603253,42349.29237478873,1254593.6274500093,103534201.17863789
