object,distance_cm,angle_deg,mic,trial,filename,band_center_hz,roi_start,roi_end,roi_length,snr_db_preprocessed,snr_db_denoised,snr_improvement_db,reference_roi_noise_power_mean_pre,reference_roi_noise_power_mean_denoised,denoised_roi_power_mean,denoised_estimated_signal_power
Glas,100,5.0,Mic2,6,100cm_5Grad.pickle,40000,11550,12180,630,17.902634456282804,18.59013598035893,0.6875015240761257,2.7446360583479934,1.8112541950436722,132.72733707905732,130.91608288401366
Glas,100,5.0,Mic2,6,100cm_5Grad.pickle,50000,11550,12180,630,22.609338049513433,16.05551221929848,-6.553825830214954,0.755561583780484,0.5683693039852666,23.486639581770195,22.918270277784927
Glas,100,5.0,Mic2,6,100cm_5Grad.pickle,60000,11550,12180,630,25.0956275290713,18.691977230177756,-6.403650298893545,0.18872820490192116,0.18798167150440534,14.097536475740682,13.909554804236278
Glas,100,5.0,Mic2,7,100cm_5Grad.pickle,40000,11550,12180,630,17.912468799489588,18.61719316259675,0.7047243631071609,2.7446360583479934,1.8112541950436722,133.54550946828908,131.73425527324542
Glas,100,5.0,Mic2,7,100cm_5Grad.pickle,50000,11550,12180,630,22.580068381474526,16.024244015783722,-6.555824365690803,0.755561583780484,0.5683693039852666,23.32222588918278,22.75385658519751
Glas,100,5.0,Mic2,7,100cm_5Grad.pickle,60000,11550,12180,630,24.987867757359368,18.321231586657845,-6.666636170701523,0.18872820490192116,0.18798167150440534,12.959386330322024,12.77140465881762
Glas,100,5.0,Mic2,8,100cm_5Grad.pickle,40000,11550,12180,630,18.34594815937422,19.08496399467095,0.7390158352967298,2.7446360583479934,1.8112541950436722,148.52668858790594,146.71543439286228
Glas,100,5.0,Mic2,8,100cm_5Grad.pickle,50000,11550,12180,630,22.955965745829374,16.36979412687375,-6.586171618955625,0.755561583780484,0.5683693039852666,25.20662894519338,24.638259641208112
Glas,100,5.0,Mic2,8,100cm_5Grad.pickle,60000,11550,12180,630,25.242230268717556,18.084075027461253,-7.158155241256303,0.18872820490192116,0.18798167150440534,12.280674176738172,12.092692505233767
Glas,100,5.0,Mic2,9,100cm_5Grad.pickle,40000,11550,12180,630,18.356991372338268,19.069359615685023,0.7123682433467557,2.7446360583479934,1.8112541950436722,148.00047992114602,146.18922572610236
