object,distance_cm,angle_deg,band_center_hz,n_trials,snr_db_preprocessed_mean,snr_db_denoised_mean,snr_improvement_db_mean,snr_improvement_db_median,snr_improvement_db_std
Glas,75,-5.0,60000,100,25.71929618739521,19.601250115321015,-6.1180460720741925,-6.0499484567620865,0.24556522065858818
Glas,75,0.0,40000,100,17.073257400012395,15.849970017342459,-1.2232873826699358,-1.2175860749512566,0.04991596579160653
Glas,75,0.0,50000,100,25.53128315306541,20.53123686112598,-5.000046291939434,-4.987759262556448,0.13700216992386874
Glas,75,0.0,60000,100,24.783144707742075,18.658379913764904,-6.124764793977176,-6.138315738775498,0.1446132520119875
Glas,75,5.0,40000,100,9.845255765161552,9.236832720442596,-0.6084230447189573,-0.5986849134317769,0.08015142550335964
Glas,75,5.0,50000,100,18.116980978669748,7.77660239133805,-10.340378587331696,-10.195669316918082,0.47146775751335185
Glas,75,5.0,60000,100,16.74788997103907,11.545405553903901,-5.202484417135167,-4.9155701701087136,0.7604795848238175
Glas,75,10.0,40000,100,8.193925013694145,7.032794690058348,-1.1611303236357968,-1.1649167597669985,0.07180012244752143
Glas,75,10.0,50000,100,16.989477716186624,2.403846708072268,-14.585631008114355,-14.435202412936743,0.7797174808640254
Glas,75,10.0,60000,100,16.83883783751993,14.298465506011697,-2.5403723315082347,-2.53827050130099,0.13567576150824442
Glas,100,-10.0,40000,100,15.66869294580141,15.387903399001361,-0.2807895468000504,-0.3081821490106478,0.09275661081874734
Glas,100,-10.0,50000,100,20.006802984397233,12.666926403546436,-7.339876580850795,-7.232697787084916,0.4408454536547595
Glas,100,-10.0,60000,100,22.714865891316446,18.139033147015205,-4.57583274430124,-4.568834612706752,0.2533764158739182
Glas,100,-5.0,40000,100,20.922082076326657,21.29879328866202,0.37671121233536226,0.38396720961561215,0.05760328105813938
Glas,100,-5.0,50000,100,25.02320110477677,17.27877018571857,-7.744430919058203,-7.759976086609811,0.18642270411086767
Glas,100,-5.0,60000,100,26.914651137043478,18.325692878632932,-8.58895825841055,-8.639470694435175,0.2967227401223581
Glas,100,0.0,40000,100,21.286989473006738,21.29406480164518,0.007075328638443885,0.007137881339430052,0.037560270121118775
Glas,100,0.0,50000,100,25.29372867484635,18.705685338779748,-6.588043336066601,-6.5620767807431015,0.2887167475875902
Glas,100,0.0,60000,100,26.94748043633599,18.129865480590702,-8.81761495574529,-8.834140199253579,0.3179815318472243
Glas,100,5.0,40000,100,18.446895853514754,19.177643574247824,0.7307477207330685,0.73398241503652,0.028677514601169754
Glas,100,5.0,50000,100,23.08176618982237,16.43056719585306,-6.651198993969307,-6.65514223072274,0.12765967824992766
Glas,100,5.0,60000,100,25.5123430848109,19.06666566131294,-6.445677423497959,-6.409020467607661,0.28711478225730447
Glas,100,10.0,40000,100,11.556033365609805,10.837010935076053,-0.7190224305337527,-0.720823752488915,0.11308077347525297
Glas,100,10.0,50000,100,16.985645451046267,10.726900587956306,-6.258744863089961,-6.274445664281667,0.21086438089743184
Glas,100,10.0,60000,100,20.874954235147428,17.347442705231444,-3.5275115299159876,-3.523338133748002,0.18057067255457787
Glas,125,-10.0,40000,100,17.542155421058272,17.88306611645779,0.3409106953995184,0.3386336235387155,0.03667657539061249
Glas,125,-10.0,50000,100,30.534816402194213,25.440593032063575,-5.094223370130639,-5.1291400349898915,0.1838759570614907
Glas,125,-10.0,60000,100,22.94021400993017,14.79396856723618,-8.146245442693989,-8.12356919450691,0.2759821541820559
Glas,125,-5.0,40000,100,14.50356008849089,14.035379355351314,-0.4681807331395774,-0.46680626532281355,0.07161279588231106
Glas,125,-5.0,50000,100,27.78597290496559,24.182291137012697,-3.6036817679528887,-3.605059715122623,0.13865155955506114
Glas,125,-5.0,60000,100,20.74770715441667,13.026094201374882,-7.7216129530417925,-7.702987086782869,0.2933410897043751
Glas,125,0.0,40000,100,14.432721402597416,13.649304040006411,-0.7834173625910017,-0.7898047050259134,0.08477204911881907
Glas,125,0.0,50000,100,28.074086592509644,25.976722056586357,-2.0973645359232878,-2.0684784069927353,0.17712566275662164
Glas,125,0.0,60000,100,21.2322038969895,13.55587388361229,-7.676330013377209,-7.6184254052859215,0.4310673292502704
Glas,125,5.0,40000,100,11.9906506636706,12.112027131923735,0.12137646825313567,0.11898938253915148,0.06999266781039612
Glas,125,5.0,50000,100,25.478618165165813,21.09582339125284,-4.382794773912973,-4.385163194515167,0.27099621764236603
Glas,125,5.0,60000,100,18.45585841385365,11.90466007758075,-6.5511983362729,-6.489896971129345,0.4886999662179613
Glas,125,10.0,40000,100,11.397702746970634,10.011689311867796,-1.3860134351028361,-1.3978348262362346,0.11311197530955618
Glas,125,10.0,50000,100,26.414902143826712,23.299356673239252,-3.1155454705874566,-3.0979274020183745,0.1611371565164947
Glas,125,10.0,60000,100,21.583532365022208,18.94116764394497,-2.6423647210772407,-2.6331390169660143,0.10083334062950212
