object,distance_cm,angle_deg,mic,trial,band_center_hz,preprocessing,filename,roi_start,roi_end,roi_length,object_roi_power_mean,reference_roi_noise_power_mean,estimated_signal_power,snr_db
Dose,125,5.0,Mic2,18,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,31.678399043018068,3.547669201595964,28.130729841422102,8.992378821721566
Dose,125,5.0,Mic2,18,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,20.965620761148234,0.13368029629388198,20.831940464854352,21.926623262566757
Dose,125,5.0,Mic2,18,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,6.787695237564041,0.3027776389265652,6.484917598637476,13.307806640319445
Dose,125,5.0,Mic2,19,,detrended_only,125cm_5Grad.pickle,14400,15030,630,43.43679691709842,15.704040059719926,27.732756857378494,2.4698164961861613
Dose,125,5.0,Mic2,19,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,30.870561030912008,3.547669201595964,27.322891829316042,8.865835450143491
Dose,125,5.0,Mic2,19,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,20.383626234855363,0.13368029629388198,20.24994593856148,21.80356468640348
Dose,125,5.0,Mic2,19,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,6.5582846720120695,0.3027776389265652,6.255507033085505,13.151387186971107
Dose,125,5.0,Mic2,20,,detrended_only,125cm_5Grad.pickle,14400,15030,630,45.6923930932589,15.704040059719926,29.988353033538974,2.8094122042998753
Dose,125,5.0,Mic2,20,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,30.649556517946113,3.547669201595964,27.10188731635015,8.830564174988961
Dose,125,5.0,Mic2,20,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,20.207939319397358,0.13368029629388198,20.074259023103476,21.765721241859683
Dose,125,5.0,Mic2,20,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,6.473910730053676,0.3027776389265652,6.171133091127111,13.092411148151427
Dose,125,5.0,Mic2,21,,detrended_only,125cm_5Grad.pickle,14400,15030,630,47.493941417588154,15.704040059719926,31.789901357868228,3.062777858844675
Dose,125,5.0,Mic2,21,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,34.22443270511916,3.547669201595964,30.676763503523198,9.368664204900668
Dose,125,5.0,Mic2,21,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,22.953855730993457,0.13368029629388198,22.820175434699575,22.322515793488968
Dose,125,5.0,Mic2,21,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.669536210119455,0.3027776389265652,7.36675857119289,13.861526390616
Dose,125,5.0,Mic2,22,,detrended_only,125cm_5Grad.pickle,14400,15030,630,49.91937808581798,15.704040059719926,34.21533802609805,3.3820944046783237
Dose,125,5.0,Mic2,22,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.1369297454092,3.547669201595964,31.589260543813232,9.49596342106211
Dose,125,5.0,Mic2,22,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.954259171103995,0.13368029629388198,23.820578874810113,22.508849117918256
Dose,125,5.0,Mic2,22,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.368016212011641,0.3027776389265652,8.065238573085075,14.254934205152923
Dose,125,5.0,Mic2,23,,detrended_only,125cm_5Grad.pickle,14400,15030,630,54.023680007190165,15.704040059719926,38.319639947470236,3.874100253381924
Dose,125,5.0,Mic2,23,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,38.82595934782522,3.547669201595964,35.27829014622925,9.975644100125935
Dose,125,5.0,Mic2,23,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,26.600322582308426,0.13368029629388198,26.466642286014544,22.966314481698895
Dose,125,5.0,Mic2,23,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.462385374038206,0.3027776389265652,9.15960773511164,14.8075307717299
Dose,125,5.0,Mic2,24,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.76421738702585,15.704040059719926,35.06017732730592,3.488027138942167
Dose,125,5.0,Mic2,24,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,37.302856155203244,3.547669201595964,33.75518695360728,9.783973999284282
Dose,125,5.0,Mic2,24,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,25.24960541147675,0.13368029629388198,25.11592511518287,22.738817800375596
Dose,125,5.0,Mic2,24,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.714546768193863,0.3027776389265652,8.411769129267297,14.4376354645382
Dose,125,5.0,Mic2,25,,detrended_only,125cm_5Grad.pickle,14400,15030,630,54.25172577271572,15.704040059719926,38.5476857129958,3.8998691499335396
Dose,125,5.0,Mic2,25,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,39.60655271900604,3.547669201595964,36.058883517410074,10.070691578887892
Dose,125,5.0,Mic2,25,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,26.493486295770765,0.13368029629388198,26.359805999476883,22.948748101798465
Dose,125,5.0,Mic2,25,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.996335492246933,0.3027776389265652,8.693557853320367,14.580737505727544
Dose,125,5.0,Mic2,26,,detrended_only,125cm_5Grad.pickle,14400,15030,630,55.814244029874864,15.704040059719926,40.11020397015494,4.072434760374488
Dose,125,5.0,Mic2,26,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,41.84398298447215,3.547669201595964,38.29631378287618,10.332138551537708
Dose,125,5.0,Mic2,26,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,28.12374514955197,0.13368029629388198,27.990064853258087,23.2093650525943
Dose,125,5.0,Mic2,26,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.632411293686202,0.3027776389265652,9.329633654759636,14.887407926993031
Dose,125,5.0,Mic2,27,,detrended_only,125cm_5Grad.pickle,14400,15030,630,54.469026661915464,15.704040059719926,38.764986602195535,3.9242824376336163
Dose,125,5.0,Mic2,27,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,41.445626197370295,3.547669201595964,37.89795699577433,10.286726808893246
Dose,125,5.0,Mic2,27,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,28.055710783254817,0.13368029629388198,27.922030486960935,23.19879597473538
Dose,125,5.0,Mic2,27,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.857653442972119,0.3027776389265652,9.554875804045553,14.991012483820596
Dose,125,5.0,Mic2,28,,detrended_only,125cm_5Grad.pickle,14400,15030,630,54.32069624345886,15.704040059719926,38.61665618373894,3.907632710691884
Dose,125,5.0,Mic2,28,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,40.19495815412021,3.547669201595964,36.64728895252424,10.140987347198852
Dose,125,5.0,Mic2,28,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,26.999628275530817,0.13368029629388198,26.865947979236935,23.031347700139094
Dose,125,5.0,Mic2,28,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.23538255666665,0.3027776389265652,8.932604917740084,14.698543278922791
Dose,125,5.0,Mic2,29,,detrended_only,125cm_5Grad.pickle,14400,15030,630,55.50808127952632,15.704040059719926,39.80404121980639,4.039157728659576
Dose,125,5.0,Mic2,29,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,40.473515485725756,3.547669201595964,36.92584628412979,10.17387339716252
Dose,125,5.0,Mic2,29,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,27.562919749823752,0.13368029629388198,27.42923945352987,23.121463663633442
Dose,125,5.0,Mic2,29,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.577168590726611,0.3027776389265652,9.274390951800045,14.861616011445395
Dose,125,5.0,Mic2,30,,detrended_only,125cm_5Grad.pickle,14400,15030,630,57.129033993918306,15.704040059719926,41.42499393419838,4.212510590552551
Dose,125,5.0,Mic2,30,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,43.125162068393095,3.547669201595964,39.57749286679713,10.47505161544727
Dose,125,5.0,Mic2,30,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,29.13360144375776,0.13368029629388198,28.99992114746388,23.363294175551268
Dose,125,5.0,Mic2,30,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,10.022642933533298,0.3027776389265652,9.719865294606732,15.065364481702614
Dose,125,5.0,Mic2,31,,detrended_only,125cm_5Grad.pickle,14400,15030,630,51.361051472602966,15.704040059719926,35.65701141288304,3.5613354559416655
Dose,125,5.0,Mic2,31,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,39.866753764469465,3.547669201595964,36.3190845628735,10.101917756704522
Dose,125,5.0,Mic2,31,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,27.114469385314216,0.13368029629388198,26.980789089020334,23.049872475681767
Dose,125,5.0,Mic2,31,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.406004942684072,0.3027776389265652,9.103227303757507,14.780715890074756
Dose,125,5.0,Mic2,32,,detrended_only,125cm_5Grad.pickle,14400,15030,630,53.50580847377565,15.704040059719926,37.80176841405573,3.8150072270906668
Dose,125,5.0,Mic2,32,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,39.99703516000943,3.547669201595964,36.449365958413466,10.117468603596633
Dose,125,5.0,Mic2,32,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,27.014605798850365,0.13368029629388198,26.880925502556483,23.03376817801148
Dose,125,5.0,Mic2,32,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.175050055228283,0.3027776389265652,8.872272416301717,14.669110700142355
Dose,125,5.0,Mic2,33,,detrended_only,125cm_5Grad.pickle,14400,15030,630,54.48454588013842,15.704040059719926,38.7805058204185,3.9260207490988233
Dose,125,5.0,Mic2,33,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,38.92176230361898,3.547669201595964,35.37409310202302,9.987421967662387
Dose,125,5.0,Mic2,33,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,26.14012347093149,0.13368029629388198,26.006443174637607,22.8901355959548
Dose,125,5.0,Mic2,33,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.801786161216777,0.3027776389265652,8.499008522290211,14.482444667148009
Dose,125,5.0,Mic2,34,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.3518309004399,15.704040059719926,34.64779084071998,3.4366415456913932
Dose,125,5.0,Mic2,34,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,38.179547285891644,3.547669201595964,34.63187808429568,9.895329261975348
Dose,125,5.0,Mic2,34,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,25.794510677954356,0.13368029629388198,25.660830381660475,22.832033065156452
Dose,125,5.0,Mic2,34,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.802435597837198,0.3027776389265652,8.499657958910632,14.482776512873723
Dose,125,5.0,Mic2,35,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.31315050569798,15.704040059719926,34.60911044597806,3.4317904237298786
Dose,125,5.0,Mic2,35,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,36.417976194701794,3.547669201595964,32.87030699310583,9.668606424558737
Dose,125,5.0,Mic2,35,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,24.864148659480545,0.13368029629388198,24.730468363186663,22.671649419442264
Dose,125,5.0,Mic2,35,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.846936085681984,0.3027776389265652,8.544158446755418,14.505454955036289
Dose,125,5.0,Mic2,36,,detrended_only,125cm_5Grad.pickle,14400,15030,630,54.979121494038196,15.704040059719926,39.27508143431827,3.9810569975119616
Dose,125,5.0,Mic2,36,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,39.50274655898493,3.547669201595964,35.955077357388966,10.05817109725853
Dose,125,5.0,Mic2,36,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,26.585318970896285,0.13368029629388198,26.451638674602403,22.963851822027706
Dose,125,5.0,Mic2,36,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,9.154011612098767,0.3027776389265652,8.851233973172201,14.658800230137537
Dose,125,5.0,Mic2,37,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.16002549832534,15.704040059719926,34.45598543860541,3.412532807749998
Dose,125,5.0,Mic2,37,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,37.131259811300914,3.547669201595964,33.58359060970495,9.7618400938951
Dose,125,5.0,Mic2,37,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,25.050056281476063,0.13368029629388198,24.91637598518218,22.704174762316626
Dose,125,5.0,Mic2,37,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.627841084380194,0.3027776389265652,8.325063445453628,14.392637539471059
Dose,125,5.0,Mic2,38,,detrended_only,125cm_5Grad.pickle,14400,15030,630,49.96133677510072,15.704040059719926,34.25729671538079,3.3874169483698364
Dose,125,5.0,Mic2,38,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.92680833440413,3.547669201595964,32.37913913280816,9.60322180193406
Dose,125,5.0,Mic2,38,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,24.04651901931402,0.13368029629388198,23.912838723020137,22.5256373534523
Dose,125,5.0,Mic2,38,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.095666595166461,0.3027776389265652,7.792888956239897,14.1057468985072
Dose,125,5.0,Mic2,39,,detrended_only,125cm_5Grad.pickle,14400,15030,630,49.81344577623733,15.704040059719926,34.1094057165174,3.3686275837729585
Dose,125,5.0,Mic2,39,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,37.75038981485194,3.547669201595964,34.20272061325598,9.841175350998862
Dose,125,5.0,Mic2,39,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,25.028731603375654,0.13368029629388198,24.895051307081772,22.700456261925616
Dose,125,5.0,Mic2,39,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.276172231737743,0.3027776389265652,7.973394592811178,14.205194592782085
Dose,125,5.0,Mic2,40,,detrended_only,125cm_5Grad.pickle,14400,15030,630,48.40626634874225,15.704040059719926,32.70222628902232,3.1856592494894875
Dose,125,5.0,Mic2,40,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,34.20461438601598,3.547669201595964,30.656945184420017,9.365857595905133
Dose,125,5.0,Mic2,40,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,22.826320076062544,0.13368029629388198,22.692639779768662,22.298176197752593
Dose,125,5.0,Mic2,40,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.780723571109893,0.3027776389265652,7.477945932183328,13.926585227390746
Dose,125,5.0,Mic2,41,,detrended_only,125cm_5Grad.pickle,14400,15030,630,49.37490231805882,15.704040059719926,33.6708622583389,3.3124284369273282
Dose,125,5.0,Mic2,41,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.66849802588012,3.547669201595964,32.12082882428415,9.568436252446734
Dose,125,5.0,Mic2,41,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.67544952585394,0.13368029629388198,23.541769229560057,22.457716987019264
Dose,125,5.0,Mic2,41,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.849994144699716,0.3027776389265652,7.547216505773151,13.966630106956302
Dose,125,5.0,Mic2,42,,detrended_only,125cm_5Grad.pickle,14400,15030,630,51.01655675821929,15.704040059719926,35.312516698499365,3.5191727608869505
Dose,125,5.0,Mic2,42,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,36.56832525939155,3.547669201595964,33.020656057795584,9.688425798704419
Dose,125,5.0,Mic2,42,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,24.24023067967098,0.13368029629388198,24.106550383377098,22.560676683644687
Dose,125,5.0,Mic2,42,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.039357926787378,0.3027776389265652,7.736580287860813,14.074252388621
Dose,125,5.0,Mic2,43,,detrended_only,125cm_5Grad.pickle,14400,15030,630,51.47829523228924,15.704040059719926,35.77425517256931,3.575592059815179
Dose,125,5.0,Mic2,43,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,36.50679759936822,3.547669201595964,32.959128397772254,9.68032600535147
Dose,125,5.0,Mic2,43,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,24.223635834984748,0.13368029629388198,24.089955538690866,22.557685989766693
Dose,125,5.0,Mic2,43,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.066938655824538,0.3027776389265652,7.764161016897973,14.089707354074656
Dose,125,5.0,Mic2,44,,detrended_only,125cm_5Grad.pickle,14400,15030,630,48.341026675192026,15.704040059719926,32.6369866154721,3.176986589265953
Dose,125,5.0,Mic2,44,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.18046706723731,3.547669201595964,31.632797865641344,9.501944884523244
Dose,125,5.0,Mic2,44,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.064553420211045,0.13368029629388198,22.930873123917163,22.343531919203027
Dose,125,5.0,Mic2,44,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.4541788676435665,0.3027776389265652,7.151401228717002,13.73267346767241
Dose,125,5.0,Mic2,45,,detrended_only,125cm_5Grad.pickle,14400,15030,630,52.36715869419522,15.704040059719926,36.663118634475296,3.6821800966757774
Dose,125,5.0,Mic2,45,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,38.10429641305504,3.547669201595964,34.55662721145907,9.885882302085696
Dose,125,5.0,Mic2,45,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,25.360566013275285,0.13368029629388198,25.226885716981403,22.757962402875673
Dose,125,5.0,Mic2,45,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,8.552606988554873,0.3027776389265652,8.249829349628307,14.353211671122114
Dose,125,5.0,Mic2,46,,detrended_only,125cm_5Grad.pickle,14400,15030,630,47.268681522717955,15.704040059719926,31.56464146299803,3.0318946617661173
Dose,125,5.0,Mic2,46,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,31.706009792611322,3.547669201595964,28.15834059101536,8.99663939915131
Dose,125,5.0,Mic2,46,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,21.28406011316522,0.13368029629388198,21.15037981687134,21.99250771335003
Dose,125,5.0,Mic2,46,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.173917976255666,0.3027776389265652,6.871140337329101,13.559050207255561
Dose,125,5.0,Mic2,47,,detrended_only,125cm_5Grad.pickle,14400,15030,630,47.36522347115359,15.704040059719926,31.661183411433665,3.04515749167666
Dose,125,5.0,Mic2,47,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,33.75961953446256,3.547669201595964,30.211950332866593,9.302356443149133
Dose,125,5.0,Mic2,47,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,22.472478708206054,0.13368029629388198,22.338798411912173,22.22992409543835
Dose,125,5.0,Mic2,47,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.602000403420321,0.3027776389265652,7.299222764493756,13.821528200474463
Dose,125,5.0,Mic2,48,,detrended_only,125cm_5Grad.pickle,14400,15030,630,46.620768279276,15.704040059719926,30.916728219556074,2.9418213377304063
Dose,125,5.0,Mic2,48,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,34.60032568574295,3.547669201595964,31.052656484146986,9.421556412576345
Dose,125,5.0,Mic2,48,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.037118399397688,0.13368029629388198,22.903438103103806,22.338332809953148
Dose,125,5.0,Mic2,48,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.7324497069859195,0.3027776389265652,7.429672068059355,13.89845847221249
Dose,125,5.0,Mic2,49,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.47192882572045,15.704040059719926,34.767888766000524,3.4516692508366917
Dose,125,5.0,Mic2,49,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,37.37991252077605,3.547669201595964,33.83224331918009,9.793876778167386
Dose,125,5.0,Mic2,49,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,24.484359341065005,0.13368029629388198,24.350679044771123,22.604436770138648
Dose,125,5.0,Mic2,49,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.758438095022872,0.3027776389265652,7.455660456096307,13.913623232512762
Dose,125,5.0,Mic2,50,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.95328710815105,15.704040059719926,35.24924704843113,3.5113845011265847
Dose,125,5.0,Mic2,50,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.27133011143089,3.547669201595964,31.723660909834926,9.514401813625549
Dose,125,5.0,Mic2,50,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.417097590036583,0.13368029629388198,23.2834172937427,22.409793223343243
Dose,125,5.0,Mic2,50,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.917905476659831,0.3027776389265652,7.615127837733266,14.00553400372312
Dose,125,5.0,Mic2,51,,detrended_only,125cm_5Grad.pickle,14400,15030,630,48.91759992444835,15.704040059719926,33.213559864728424,3.2530403179530953
Dose,125,5.0,Mic2,51,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,33.84153756804863,3.547669201595964,30.293868366452664,9.314116162282595
Dose,125,5.0,Mic2,51,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,22.597145934049486,0.13368029629388198,22.463465637755604,22.25409360077334
Dose,125,5.0,Mic2,51,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.5350304626941345,0.3027776389265652,7.23225282376757,13.781498017098315
Dose,125,5.0,Mic2,52,,detrended_only,125cm_5Grad.pickle,14400,15030,630,49.43120151977874,15.704040059719926,33.72716146005881,3.319683972618278
Dose,125,5.0,Mic2,52,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.45802355926237,3.547669201595964,31.910354357666407,9.539885092181594
Dose,125,5.0,Mic2,52,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.172316057416168,0.13368029629388198,23.038635761122286,22.36389359178034
Dose,125,5.0,Mic2,52,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.457640421505361,0.3027776389265652,7.154862782578796,13.734775111776194
Dose,125,5.0,Mic2,53,,detrended_only,125cm_5Grad.pickle,14400,15030,630,48.302944800590886,15.704040059719926,32.598904740870964,3.1719161442901624
Dose,125,5.0,Mic2,53,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,34.64500838887976,3.547669201595964,31.097339187283794,9.427801128941223
Dose,125,5.0,Mic2,53,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.021383549048863,0.13368029629388198,22.88770325275498,22.335348145781566
Dose,125,5.0,Mic2,53,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.707216166759159,0.3027776389265652,7.404438527832594,13.883683339212727
Dose,125,5.0,Mic2,54,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.224120319054975,15.704040059719926,34.520080259335046,3.4206040233786927
Dose,125,5.0,Mic2,54,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.86225291834219,3.547669201595964,32.31458371674623,9.594554478724572
Dose,125,5.0,Mic2,54,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.38847714890389,0.13368029629388198,23.254796852610006,22.404451505166655
Dose,125,5.0,Mic2,54,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.558077906817273,0.3027776389265652,7.255300267890708,13.795315928494675
Dose,125,5.0,Mic2,55,,detrended_only,125cm_5Grad.pickle,14400,15030,630,47.11537686234743,15.704040059719926,31.411336802627506,3.0107502503891883
Dose,125,5.0,Mic2,55,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,34.14083119368088,3.547669201595964,30.593161992084916,9.35681248569738
Dose,125,5.0,Mic2,55,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,22.644928379047048,0.13368029629388198,22.511248082753166,22.263321746229074
Dose,125,5.0,Mic2,55,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.356178304192737,0.3027776389265652,7.053400665266172,13.672747564391907
Dose,125,5.0,Mic2,56,,detrended_only,125cm_5Grad.pickle,14400,15030,630,48.269803861415284,15.704040059719926,32.565763801695354,3.1674987418627873
Dose,125,5.0,Mic2,56,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.27674700768257,3.547669201595964,31.729077806086607,9.515143319257763
Dose,125,5.0,Mic2,56,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.040642706529066,0.13368029629388198,22.906962410235185,22.339001036873476
Dose,125,5.0,Mic2,56,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.376885285211715,0.3027776389265652,7.07410764628515,13.685478661532397
Dose,125,5.0,Mic2,57,,detrended_only,125cm_5Grad.pickle,14400,15030,630,46.802857189274455,15.704040059719926,31.09881712955453,2.967324761311885
Dose,125,5.0,Mic2,57,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.467485146379744,3.547669201595964,31.919815944783778,9.541172607187663
Dose,125,5.0,Mic2,57,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.253692604283717,0.13368029629388198,23.120012307989835,22.379206614736603
Dose,125,5.0,Mic2,57,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.411104992085079,0.3027776389265652,7.108327353158514,13.706436217421501
Dose,125,5.0,Mic2,58,,detrended_only,125cm_5Grad.pickle,14400,15030,630,49.616103931994076,15.704040059719926,33.912063872274146,3.3434282709751355
Dose,125,5.0,Mic2,58,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,34.9101595892256,3.547669201595964,31.362490387629634,9.464674234651056
Dose,125,5.0,Mic2,58,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,22.92040408935492,0.13368029629388198,22.78672379306104,22.316144886356277
Dose,125,5.0,Mic2,58,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.336451936002162,0.3027776389265652,7.033674297075597,13.660584558976314
Dose,125,5.0,Mic2,59,,detrended_only,125cm_5Grad.pickle,14400,15030,630,50.52932933185247,15.704040059719926,34.82528927213255,3.458833380835442
Dose,125,5.0,Mic2,59,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,37.17894256523603,3.547669201595964,33.63127336364006,9.768001933454302
Dose,125,5.0,Mic2,59,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,24.048221908187994,0.13368029629388198,23.914541611894112,22.52594661364443
Dose,125,5.0,Mic2,59,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.473908517718015,0.3027776389265652,7.17113087879145,13.744638507810121
Dose,125,5.0,Mic2,60,,detrended_only,125cm_5Grad.pickle,14400,15030,630,47.46360015966948,15.704040059719926,31.759560099949557,3.058630839629391
Dose,125,5.0,Mic2,60,40000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,35.92258907072702,3.547669201595964,32.374919869131055,9.60265584422778
Dose,125,5.0,Mic2,60,50000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,23.61662083528639,0.13368029629388198,23.48294053899251,22.44685078959019
Dose,125,5.0,Mic2,60,60000.0,bandpassed,125cm_5Grad.pickle,14400,15030,630,7.658279873540612,0.3027776389265652,7.355502234614047,13.854885337479244
Dose,125,5.0,Mic2,61,,detrended_only,125cm_5Grad.pickle,14400,15030,630,46.9745839523398,15.704040059719926,31.270543892619873,2.991240406057817
