category,file,relative_path,distance_cm,angle_deg,trial,ok,x_true_m,y_true_m,x_est_m,y_est_m,dist_true_m,dist_est_m,angle_est_deg,xy_err_cm,dist_err_cm,angle_err_deg,theta_est_deg,n_iter,cov_xx,cov_xy,cov_yy,cov_trace
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,4,True,0.1089446784345727,1.2452433726146819,-0.9358197312364873,0.8430315987083437,1.25,1.2595478735610954,-47.985946300607935,111.9511939545176,0.9547873561095432,-52.985946300607935,41.0,17,3.7787859148987443e-07,4.201951764804516e-07,4.673237517376089e-07,8.452023432274833e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,5,True,0.1089446784345727,1.2452433726146819,-0.6522420146347512,1.0736899365261119,1.25,1.256276134236516,-31.277720969078207,78.02792853457076,0.6276134236516073,-36.27772096907819,45.0,9,3.8371539699656494e-07,2.33402265881906e-07,1.4201624514978688e-07,5.257316421463518e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,6,True,0.1089446784345727,1.2452433726146819,0.5091085051682671,1.1363072203480906,1.25,1.245144798427023,24.134179886204564,41.472662501556876,-0.48552015729770304,19.13417988620455,-45.0,6,3.785484630848987e-07,-1.698099209662258e-07,7.621293495538018e-08,4.5476139804027887e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,7,True,0.1089446784345727,1.2452433726146819,-0.8415412671243715,0.9356628623968006,1.25,1.258434224082398,-41.96841986552914,99.96317446999389,0.8434224082398023,-46.96841986552914,45.0,13,3.8094942304487925e-07,3.4315381574756287e-07,3.0916734538621744e-07,6.901167684310967e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,8,True,0.1089446784345727,1.2452433726146819,-1.019814308344999,0.7412617398482088,1.25,1.260749852456062,-53.98811436591835,123.616112881841,1.0749852456062081,-58.98811436591835,35.0,20,3.730120186013582e-07,5.142099744951795e-07,7.08951148641697e-07,1.0819631672430551e-06
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,9,True,0.1089446784345727,1.2452433726146819,0.6630564871439832,1.0520818846049498,1.25,1.2435916520536883,32.22047436671493,58.6814499651592,-0.6408347946311732,27.22047436671494,-45.0,6,3.757365629197984e-07,-2.3711662582168361e-07,1.4968329345349772e-07,5.254198563732961e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,10,True,0.1089446784345727,1.2452433726146819,0.5195699287139838,1.131476773812033,1.25,1.2450673076183234,24.664411370594753,42.60938102931699,-0.49326923816765955,19.664411370594763,-45.0,6,3.784031364932977e-07,-1.7397336986387724e-07,8.002505954409461e-08,4.584281960373923e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,11,True,0.1089446784345727,1.2452433726146819,0.48892767290593925,1.1456891445886754,1.25,1.2456539990549333,23.11057040441305,39.28079943245563,-0.43460009450666526,18.11057040441304,-45.0,6,3.7903954013572275e-07,-1.6195121527134984e-07,6.923516216846326e-08,4.48274702304186e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,12,True,0.1089446784345727,1.2452433726146819,0.5056492577146664,1.13895940536624,1.25,1.246157975097705,23.939173810342037,41.06955136300664,-0.3842024902295016,18.939173810342027,-45.0,6,3.792003755583239e-07,-1.685526450247069e-07,7.495998540084294e-08,4.541603609591668e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,13,True,0.1089446784345727,1.2452433726146819,0.5110074983426338,1.1354053861071538,1.25,1.2451000177349336,24.230895740780138,41.67959865839041,-0.48999822650663827,19.23089574078014,-45.0,6,3.7850353995088367e-07,-1.7055865063200748e-07,7.68953291750307e-08,4.5539886912591435e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,14,True,0.1089446784345727,1.2452433726146819,0.6800014759943572,1.0417260939263977,1.25,1.2440238189526975,33.135063106036064,60.62385246451445,-0.5976181047302465,28.135063106036057,-45.0,6,3.7572837469767893e-07,-2.4559231017952485e-07,1.605764562617437e-07,5.363048309594226e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,15,True,0.1089446784345727,1.2452433726146819,-0.8808015995518081,0.904428245699239,1.25,1.262458676310487,-44.241762574592,104.6782042988073,1.2458676310487027,-49.241762574592,45.0,15,3.8213602012138545e-07,3.7274751880466954e-07,3.636535358339216e-07,7.457895559553071e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,16,True,0.1089446784345727,1.2452433726146819,-0.7607792602247421,1.0050310164709135,1.25,1.2605048301599893,-37.124662513035915,90.22869308159196,1.0504830159989265,-42.1246625130359,45.0,11,3.8437365707043897e-07,2.913703875074645e-07,2.2092176849977104e-07,6.052954255702101e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,17,True,0.1089446784345727,1.2452433726146819,0.5615868024478947,1.1115556079221853,1.25,1.2453656516007294,26.804092655333008,47.19717267588896,-0.46343483992705714,21.804092655333022,-45.0,6,3.7815617669211945e-07,-1.9129255419048475e-07,9.68075749380016e-08,4.7496375163012106e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,18,True,0.1089446784345727,1.2452433726146819,0.5805789170256295,1.101381988124415,1.25,1.245035807782066,27.795362140802524,49.308716568049334,-0.49641922179339826,22.795362140802524,-45.0,6,3.7773905394228005e-07,-1.9937113806324082e-07,1.052701716630337e-07,4.830092256053138e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,19,True,0.1089446784345727,1.2452433726146819,-0.676609867607865,1.0617645029107106,1.25,1.259025326427376,-32.5073414906227,80.6697242114901,0.9025326427376079,-37.50734149062271,45.0,9,3.850432198036009e-07,2.4569344921722466e-07,1.5682135899375298e-07,5.418645787973539e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,20,True,0.1089446784345727,1.2452433726146819,0.597932701199355,1.092367437009581,1.25,1.2453072442583952,28.695116747593165,51.23283498836915,-0.46927557416047705,23.695116747593175,-45.0,6,3.7769630337958086e-07,-2.0700405761722763e-07,1.1349529121718381e-07,4.911915945967646e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,21,True,0.1089446784345727,1.2452433726146819,-0.9257748475239393,0.8576421687576565,1.25,1.2619861956215328,-47.18783234891693,110.49340209402656,1.1986195621532802,-52.18783234891693,42.0,16,3.799316959890705e-07,4.108100281941015e-07,4.4426892687032457e-07,8.242006228593951e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,22,True,0.1089446784345727,1.2452433726146819,0.4649640554148197,1.154970539740566,1.25,1.2450496056368237,21.928559627325434,36.72859664355844,-0.4950394363176347,16.928559627325427,-45.0,6,3.7886760482557866e-07,-1.5270478733285985e-07,6.15865906834103e-08,4.4045419550898895e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,23,True,0.1089446784345727,1.2452433726146819,-0.6052562617171932,1.1033829970685292,1.25,1.2584868614998732,-28.746791644162162,72.81533829240661,0.8486861499873211,-33.74679164416216,45.0,8,3.857253758492505e-07,2.118553589191892e-07,1.1640178682030962e-07,5.021271626695602e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,24,True,0.1089446784345727,1.2452433726146819,0.696706722413041,1.031653058410297,1.25,1.244872800724171,34.032354981551016,62.536792583540354,-0.5127199275829053,29.03235498155101,-45.0,7,3.75963285815219e-07,-2.542454206467939e-07,1.719813218494239e-07,5.479446076646429e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,25,True,0.1089446784345727,1.2452433726146819,0.49141996478003125,1.1444452671855325,1.25,1.2454912891577252,23.23848123390492,39.55345784165355,-0.4508710842274777,18.238481233904906,-45.0,6,3.789184421904449e-07,-1.6290185985019778e-07,7.007235414645955e-08,4.489907963369044e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,26,True,0.1089446784345727,1.2452433726146819,0.5127469575369282,1.1355886157934898,1.25,1.2459819207288485,24.30037874239249,41.84261539408973,-0.4018079271151498,19.300378742392496,-45.0,6,3.790273081578774e-07,-1.7134841753554837e-07,7.750158768347352e-08,4.5652889584135093e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,27,True,0.1089446784345727,1.2452433726146819,0.5729442853218948,1.1058482695934284,1.25,1.2454579677555548,27.388849403267916,48.44859440044627,-0.454203224444516,22.388849403267926,-45.0,6,3.7808580205977574e-07,-1.9613348903853066e-07,1.0178654432090746e-07,4.798723463806832e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,28,True,0.1089446784345727,1.2452433726146819,0.4041563697677583,1.1820432793369062,1.25,1.249227235313656,18.876242714652506,30.190096801785778,-0.07727646863440185,13.876242714652506,-45.0,5,3.8186208619497613e-07,-1.3071508586444957e-07,4.4781596445695966e-08,4.266436826406721e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,29,True,0.1089446784345727,1.2452433726146819,-0.8662414434700894,0.9171797114998275,1.25,1.261583473881951,-43.36395653976041,102.8889565550908,1.1583473881950912,-48.36395653976041,45.0,14,3.8211121262594636e-07,3.6145635559809687e-07,3.4197999132369503e-07,7.240912039496414e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,30,True,0.1089446784345727,1.2452433726146819,0.36849969840147473,1.191244752499189,1.25,1.2469386865755796,17.188932017556716,26.51125409413825,-0.30613134244203977,12.18893201755671,-45.0,5,3.8067509686484726e-07,-1.1789316064821083e-07,3.6546780562116156e-08,4.1722187742696343e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,31,True,0.1089446784345727,1.2452433726146819,-0.8384878508630927,0.9428176068713239,1.25,1.261731713111618,-41.64805744717313,99.45299097346584,1.1731713111617914,-46.64805744717313,45.0,13,3.831151162801277e-07,3.4123892857113534e-07,3.0399867757183235e-07,6.8711379385196e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,32,True,0.1089446784345727,1.2452433726146819,0.27013848872368307,1.21834898463465,1.25,1.2479379197100304,12.501659458037514,16.342200763771746,-0.206208028996957,7.501659458037523,-45.0,5,3.817528196825708e-07,-8.473868443403025e-08,1.884400645286262e-08,4.005968261354334e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,33,True,0.1089446784345727,1.2452433726146819,-0.6314561188800039,1.088111031627909,1.25,1.2580629742669285,-30.127589529812077,75.68909520188785,0.806297426692848,-35.12758952981207,45.0,8,3.8511853965385273e-07,2.2378024098395686e-07,1.3007541442273024e-07,5.151939540765829e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,34,True,0.1089446784345727,1.2452433726146819,0.6349719989258054,1.0704438687186195,1.25,1.2446041601638322,30.675812085407802,55.4310029194399,-0.539583983616776,25.675812085407813,-45.0,6,3.767747912279866e-07,-2.237888711672476e-07,1.3296573706584792e-07,5.097405282938345e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,35,True,0.1089446784345727,1.2452433726146819,-0.5326816274687342,1.1394752261652754,1.25,1.2578368365122499,-25.05513807025744,65.02854890203741,0.7836836512249867,-30.055138070257442,45.0,6,3.861318589645396e-07,1.8072818022142468e-07,8.462932542570968e-08,4.707611843902493e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,36,True,0.1089446784345727,1.2452433726146819,0.5704688067367467,1.1074201628301725,1.25,1.2457182974101542,27.254495573115538,48.1663532105542,-0.4281702589845837,22.25449557311555,-45.0,6,3.7827339293477993e-07,-1.9510523641165715e-07,1.0067249084969818e-07,4.789458837844782e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,37,True,0.1089446784345727,1.2452433726146819,-0.791905748685927,0.981780209941966,1.25,1.2613512973932002,-38.88971237211435,93.8586346655808,1.1351297393200177,-43.88971237211436,45.0,12,3.841697094387001e-07,3.103216585241058e-07,2.507233213275413e-07,6.348930307662414e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,38,True,0.1089446784345727,1.2452433726146819,-0.7707612643565355,0.9973541505637016,1.25,1.2604714309650686,-37.69706441442337,91.39647762310278,1.047143096506864,-42.69706441442338,45.0,11,3.841277062895831e-07,2.972790005510994e-07,2.3011852815074222e-07,6.142462344403254e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,39,True,0.1089446784345727,1.2452433726146819,0.7785548117960871,0.9723740035628149,1.25,1.2456559708746302,38.683355898959924,72.30735946410913,-0.4344029125369797,33.68335589895992,-45.0,6,3.747424757049219e-07,-3.00485094642663e-07,2.409960039384937e-07,6.157384796434156e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,40,True,0.1089446784345727,1.2452433726146819,0.5892645435523883,1.0958680349159182,1.25,1.244250558464203,28.267580607876,50.301109763047606,-0.574944153579704,23.267580607876,-45.0,6,3.771550135681543e-07,-2.0305898174183064e-07,1.0936847694695424e-07,4.865234905151086e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,41,True,0.1089446784345727,1.2452433726146819,0.6051634469675666,1.0884817792611425,1.25,1.245397679991885,29.0727557064097,52.039145207731984,-0.4602320008114891,24.07275570640971,-45.0,6,3.776609018290075e-07,-2.1023667946112948e-07,1.1707764637820459e-07,4.947385482072121e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,42,True,0.1089446784345727,1.2452433726146819,0.5327318979078909,1.125946771660779,1.25,1.2456160755473067,25.320763745125774,44.02582042257488,-0.4383924452693311,20.32076374512576,-45.0,6,3.7861098149184624e-07,-1.7935643421088044e-07,8.500519508494608e-08,4.636161765767923e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,43,True,0.1089446784345727,1.2452433726146819,-0.7655824534452536,0.9994758542311738,1.25,1.2589950262865968,-37.45153491969508,90.84048532930365,0.8995026286596763,-42.451534919695064,45.0,10,3.833247423819786e-07,2.940375860695139e-07,2.2559990673984568e-07,6.089246491218243e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,44,True,0.1089446784345727,1.2452433726146819,-0.6027651299112691,1.1032639877771673,1.25,1.2571862346378626,-28.6498601915963,72.57334200755218,0.718623463786261,-33.649860191596304,45.0,8,3.849513846601327e-07,2.1058268213809748e-07,1.1523905169756748e-07,5.001904363577001e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,45,True,0.1089446784345727,1.2452433726146819,-0.6843672449866406,1.0579654097002655,1.25,1.2600195768847622,-32.89766064269771,81.5117686739552,1.0019576884762182,-37.8976606426977,45.0,9,3.855341656446344e-07,2.497222265765892e-07,1.617991476396992e-07,5.473333132843336e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,46,True,0.1089446784345727,1.2452433726146819,0.56380270650466,1.1105981103801474,1.25,1.2455126071790419,26.914938043862655,47.436818226143174,-0.4487392820958114,21.914938043862662,-45.0,6,3.782218150462046e-07,-1.922465499173598e-07,9.775827004607448e-08,4.759800850922791e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,47,True,0.1089446784345727,1.2452433726146819,0.5793403019828374,1.102559377078164,1.25,1.2455008492508364,27.719700633307024,49.155952359365976,-0.44991507491636273,22.719700633307014,-45.0,6,3.780384214093896e-07,-1.9889056676447438e-07,1.046805038014333e-07,4.827189252108229e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,48,True,0.1089446784345727,1.2452433726146819,-0.7058930881943347,1.04338969006446,1.25,1.2597408849812506,-34.07985684737232,83.946738774289,0.9740884981250586,-39.07985684737233,45.0,9,3.8499041848980055e-07,2.6081248310406644e-07,1.767356482755905e-07,5.61726066765391e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,49,True,0.1089446784345727,1.2452433726146819,-0.8823585421895874,0.9030805851206872,1.25,1.2625811420248825,-44.33504745193974,104.86932098404627,1.2581142024882475,-49.335047451939744,45.0,15,3.821548305634647e-07,3.739830863457831e-07,3.660501420501111e-07,7.482049726135758e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,50,True,0.1089446784345727,1.2452433726146819,0.6572178128720765,1.0560993582263298,1.25,1.24389754722904,31.894285130681165,57.9981799822086,-0.610245277096011,26.89428513068117,-45.0,6,3.760144385263325e-07,-2.3430635891397323e-07,1.460490511893053e-07,5.220634897156379e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,51,True,0.1089446784345727,1.2452433726146819,0.5897630750933891,1.0964167961559619,1.25,1.2449699898537774,28.27582733034391,50.3324627279431,-0.5030010146222619,23.2758273303439,-45.0,6,3.7758961851604267e-07,-2.0336303182432852e-07,1.0956991621368338e-07,4.87159534729726e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,52,True,0.1089446784345727,1.2452433726146819,0.6393691558378077,1.0666568924856097,1.25,1.2436035717718923,30.93906562130788,55.96813889289035,-0.6396428228107709,25.93906562130789,-45.0,6,3.7609892499024515e-07,-2.2573412616300943e-07,1.3552986481400767e-07,5.116287898042528e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,53,True,0.1089446784345727,1.2452433726146819,-0.8575149789845842,0.9254298095072736,1.25,1.2616466508129764,-42.8185792303582,101.80004835785739,1.1646650812976445,-47.81857923035821,45.0,13,3.824503681142619e-07,3.549342213046935e-07,3.2945868419524187e-07,7.119090523095038e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,54,True,0.1089446784345727,1.2452433726146819,-0.7942821978769641,0.9780470079850458,1.25,1.2599445065925567,-39.08041213782061,94.19196820126383,0.9944506592556746,-44.080412137820616,45.0,10,3.8322994651046593e-07,3.116785059712302e-07,2.535405365660681e-07,6.36770483076534e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,55,True,0.1089446784345727,1.2452433726146819,-0.7545609070024167,1.0093558582007582,1.25,1.2602227623957991,-36.78056885053169,89.51451365768888,1.0222762395799112,-41.780568850531694,45.0,10,3.843334961372145e-07,2.8771844253932525e-07,2.1544186954926e-07,5.997753656864745e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,56,True,0.1089446784345727,1.2452433726146819,0.6464091351975914,1.063274697453108,1.25,1.2443463554456597,31.29716671774269,56.74333802514839,-0.5653644554340254,26.297166717742698,-45.0,6,3.764518310822213e-07,-2.291616251883596e-07,1.3954490264034797e-07,5.159967337225693e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,57,True,0.1089446784345727,1.2452433726146819,0.5012868714541396,1.1415123754054393,1.25,1.246731338619531,23.708330837007995,40.58232573490916,-0.32686613804691067,18.708330837007992,-45.0,5,3.795909427537451e-07,-1.6689599512906373e-07,7.341875918124762e-08,4.530097019349927e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,58,True,0.1089446784345727,1.2452433726146819,0.6042889598144989,1.088945669974893,1.25,1.245378584652377,29.027222006399512,51.94178750738864,-0.4621415347622948,24.027222006399512,-45.0,6,3.7766030191206797e-07,-2.0984297562058467e-07,1.1663986915131934e-07,4.943001710633874e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,59,True,0.1089446784345727,1.2452433726146819,0.48715886913484563,1.1468872100795313,1.25,1.2460634158905206,23.014142490465428,39.07939466722884,-0.3936584109479391,18.014142490465417,-45.0,6,3.7930534180608066e-07,-1.613095764323758e-07,6.863978356667262e-08,4.479451253727533e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,60,True,0.1089446784345727,1.2452433726146819,-0.6575158404922856,1.074825267971348,1.25,1.2599906496351299,-31.455879847501006,78.51777234893099,0.9990649635129856,-36.45587984750102,45.0,9,3.859395511921485e-07,2.364032889772018e-07,1.4485139594457475e-07,5.307909471367232e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,61,True,0.1089446784345727,1.2452433726146819,0.6282347979900282,1.075617572220796,1.25,1.2456452637391315,30.287872993758924,54.62921749642638,-0.43547362608684637,25.287872993758924,-45.0,6,3.7750726543789335e-07,-2.2077623661046538e-07,1.2915969974353973e-07,5.066669651814331e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,62,True,0.1089446784345727,1.2452433726146819,0.5124277335517271,1.1356426304760219,1.25,1.2458998219228776,24.28597688975676,41.81039325861666,-0.4100178077122374,19.285976889756768,-45.0,6,3.789799982411173e-07,-1.7121220449592584e-07,7.738812552102562e-08,4.5636812376214296e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,63,True,0.1089446784345727,1.2452433726146819,-0.8209154138013469,0.9582323230099125,1.25,1.261788929051769,-40.58658770591547,97.31470257511063,1.1788929051768982,-45.58658770591546,45.0,12,3.836699796221763e-07,3.2917989269355573e-07,2.8248548002602016e-07,6.661554596481965e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,64,True,0.1089446784345727,1.2452433726146819,0.6213657915500063,1.0781670589683938,1.25,1.2444033325064352,29.955570149304652,53.89711418509277,-0.55966674935648,24.955570149304663,-45.0,6,3.768393850553689e-07,-2.174596452757728e-07,1.2553129273350548e-07,5.023706777888744e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,65,True,0.1089446784345727,1.2452433726146819,109.68630968576423,-155.32383531901502,1.25,190.14883736349762,144.77109423607646,19110.488043034195,18889.883736349762,139.77109423607646,45.0,20,0.008781289305128271,0.0062010886512808405,0.004379026764232866,0.013160316069361137
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,66,True,0.1089446784345727,1.2452433726146819,0.6199343537801628,1.07949316337721,1.25,1.2448389826700335,29.86801003209679,53.71997581645559,-0.5161017329966544,24.868010032096777,-45.0,6,3.771256081012673e-07,-2.1685637431560553e-07,1.2474121995702747e-07,5.018668280582948e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,67,True,0.1089446784345727,1.2452433726146819,1.2193302880221526,-0.1684494857214779,1.25,1.2309108743235702,97.86557869660498,179.76328044653175,-1.9089125676429841,92.86557869660498,8.0,13,1.830719271285281e-07,1.3117340619626645e-06,9.400457159733868e-06,9.583529086862395e-06
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,68,True,0.1089446784345727,1.2452433726146819,0.9649556970395389,0.7798886530895347,1.25,1.2407118152362662,51.054445002632384,97.43253455378445,-0.9288184763733831,46.05444500263238,-39.0,6,3.641502542660513e-07,-4.514107037614249e-07,5.596641712680639e-07,9.238144255341151e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,69,True,0.1089446784345727,1.2452433726146819,-0.6506685822871894,1.0776261458102578,1.25,1.2588279128258526,-31.123498105852683,77.78867787705055,0.8827912825852602,-36.12349810585269,45.0,9,3.853197179889712e-07,2.329575999495821e-07,1.4088679749766432e-07,5.262065154866355e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,70,True,0.1089446784345727,1.2452433726146819,0.6263239554948037,1.0757508989050115,1.25,1.2447978525534165,30.208830637048635,54.44345828247785,-0.5202147446583538,25.208830637048635,-45.0,6,3.770138374954974e-07,-2.197896694148584e-07,1.2817574327759032e-07,5.051895807730878e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,71,True,0.1089446784345727,1.2452433726146819,0.6558574064528946,1.05674688433655,1.25,1.2437294380829471,31.825315240801956,57.84846222343606,-0.6270561917052886,26.825315240801956,-45.0,6,3.7593214748415356e-07,-2.3362670021953922e-07,1.452349532892416e-07,5.211671007733951e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,72,True,0.1089446784345727,1.2452433726146819,-0.7829557418941283,0.9878073611116454,1.25,1.2604693873439916,-38.40104287674471,92.83101097160932,1.046938734399161,-43.401042876744725,45.0,11,3.8383871317322683e-07,3.0467641849594904e-07,2.4189377162164036e-07,6.257324847948672e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,73,True,0.1089446784345727,1.2452433726146819,0.44306888778447917,1.1638421958259042,1.25,1.2453267427094938,20.841578272437683,34.38969887281626,-0.4673257290506161,15.841578272437687,-45.0,6,3.7920453202742876e-07,-1.4453155218048438e-07,5.5124819041728335e-08,4.343293510691571e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,74,True,0.1089446784345727,1.2452433726146819,-0.7673333605301346,0.9998769165079074,1.25,1.2603786472119523,-37.50363601464292,90.9982362111613,1.0378647211952252,-42.50363601464292,45.0,11,3.841481275999188e-07,2.952245946196206e-07,2.2693734477512471e-07,6.110854723750435e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,75,True,0.1089446784345727,1.2452433726146819,0.5959167006867959,1.0929826795482211,1.25,1.2448806577137608,28.6001292572357,51.022060827596796,-0.5119342286239226,23.600129257235693,-45.0,6,3.77459832587162e-07,-2.0606068403660921e-07,1.125339300265913e-07,4.899937626137533e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,76,True,0.1089446784345727,1.2452433726146819,0.7057122890871526,1.0246922741204263,1.25,1.2441961628339477,34.55543939898816,63.6218805263576,-0.5803837166052261,29.55543939898817,-45.0,6,3.7538555227248773e-07,-2.5888553032114804e-07,1.785893027724518e-07,5.539748550449395e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,77,True,0.1089446784345727,1.2452433726146819,0.5081212491462525,1.1377838380571483,1.25,1.2460895898682418,24.06499249403066,41.33878157039204,-0.3910410131758191,19.064992494030662,-45.0,6,3.791359456530854e-07,-1.6952310001177293e-07,7.58381495143518e-08,4.5497409516743717e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,78,True,0.1089446784345727,1.2452433726146819,-0.5158329096415256,1.1477941518106412,1.25,1.2583779263798103,-24.19974104129394,63.23317050389783,0.8377926379810274,-29.199741041293947,45.0,7,3.866278999269076e-07,1.7396470274799377e-07,7.831543217781867e-08,4.6494333210472625e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,79,True,0.1089446784345727,1.2452433726146819,0.6140735276541445,1.0836694332728374,1.25,1.2455624183377876,29.538549422950908,53.03407321603074,-0.443758166221242,24.538549422950894,-45.0,6,3.7764682678387555e-07,-2.1427292771236466e-07,1.2161951474103954e-07,4.992663415249151e-07
Box,125cm_5Grad.pickle,Box/125cm_5Grad.pickle,125.0,5.0,80,True,0.1089446784345727,1.2452433726146819,0.7163996285172972,1.0168882789088678,1.25,1.2439012016723678,35.16476470339646,64.89588316691565,-0.609879832763216,30.164764703396457,-45.0,6,3.750045751088558e-07,-2.6455747425465964e-07,1.8668848488723365e-07,5.616930599960894e-07
